,track_id,id,name,followers,genres,popularity,extract_date
7274,4fwvGZXHq2vYZUrO2TrESI,2mwAEuKKSnlOQouag2TUe5,Gnarfunkel,764,[],11,2023-04-03
7277,4hP3qYXLy0xocXYeuEAE8x,5HDeolVBVWUabGnIap2sho,Felix Buliks,4,[],6,2023-04-03
7278,4hP3qYXLy0xocXYeuEAE8x,2u0Msra1dmkHl0rRI1bigH,Ankadiov Subran,4,[],6,2023-04-03
7279,4hP3qYXLy0xocXYeuEAE8x,42LqHOacC0AaCbAH9S3B1E,Denis Junio,3,[],6,2023-04-03
7284,4hledPeapSsdg7WhcE9KXr,5EITOMadvjqpslJ4Y5j5z6,Hetty Koes Endang,69057,"['classic indo pop', 'classic malaysian pop', 'dangdut', 'indonesian city pop', 'keroncong', 'lagu sunda']",37,2023-04-03
7287,4jjSKbfgSdtFeKYyJBlGgH,4FVncYpcoiyS5lY2ElwtK8,Sir Malcolm Sargent,2315,[],38,2023-04-03
7294,4mO6cTgyZQbLDXgP7oIbWL,19lPZSDpJKmdxfOVxjouaE,Boo Williams,8712,"['deep house', 'deep soul house', 'minimal tech house']",23,2023-04-03
7296,4nmPAQE4luTVwWeVeUKIZr,3GldAoLXb21txq84tbuuuz,Khai Zhen,488,[],14,2023-04-03
7297,4nmPAQE4luTVwWeVeUKIZr,5xYVxqzgLoGL02Fr4BoCBd,Hao You,233,[],10,2023-04-03
7300,4qVOU5UXelKdNIiYdosFS4,5VYb36tskZeBekEyPPgEBV,Lam1Hey,993,[],13,2023-04-03
7302,4wOhcTEZTZulzergbLOx5M,1j7mprvrngD7wjbXtlVQ3d,Sparrow & Bird,618,['background jazz'],44,2023-04-03
7304,55LJoGb0Rkv5tAiOQWcLYk,1MBZ1p2ynRLuZnGk8ZIdJ5,Unknown Motive,83,[],7,2023-04-03
7306,5FfUJfRvU5qQ7xxjzJJjQ6,01RocYhqTJzt3gzdpVM2MJ,Mike Clark & the Sugar Sounds,6272,['deep new americana'],31,2023-04-03
7308,5Lxr2tr0kXmS6DcxKu4mXP,4tvaP00z8io0RNfc8ib0sF,Stengah,1836,[],12,2023-04-03
7310,5PITyaqrRlxmJ9QLrbMRB5,6SI2JOqTJwLVX63w28PxoL,Just Her,7740,['deep techno'],35,2023-04-03
7312,5SuglkxbgfeHLmyIQiu4dQ,0DwWk352O9u1BN0eNJx9wT,Uch,348,[],14,2023-04-03
7313,5SuglkxbgfeHLmyIQiu4dQ,029RjYsk0DU8LKC92sUyXZ,Sam Divine,40892,[],38,2023-04-03
7317,5VWwF1Hj8tILTyituClVM2,7r5JS1eVsYnKr9gtgbh4wd,Inger Dam-Jensen,469,['classical soprano'],20,2023-04-03
7318,5VWwF1Hj8tILTyituClVM2,3wICMf7yxURaENlEyUysuT,Palle Knudsen,3,[],12,2023-04-03
7319,5VWwF1Hj8tILTyituClVM2,24TyvSlEEO55MTNEJo5VFc,Malmö Symphony Orchestra,2127,"['nordic orchestra', 'orchestra']",38,2023-04-03
7327,5fBUHjqqtBwX36qabYf8Ep,4Mbf0FnvmCFLOU8ic7tNwS,Carole Farley,94,[],10,2023-04-03
7340,5lJeApjTsFOmSb0Q3iCmQs,55m5gPmPkNV7Ztg6vBDcvD,Chris Antonik,806,[],12,2023-04-03
7343,5yReFJQUrgDzodpxLJbfcl,0FjCN42GXtXZktPmzmKWa2,Robynn Yip,501,['hk-pop'],10,2023-04-03
7344,5yReFJQUrgDzodpxLJbfcl,745u9qrRImlXEamsCH24PK,MOSHUP,163,[],6,2023-04-03
7348,61Pp7FSzuCZLqxd7wQzfWp,6Zo43jiGrri1Pq8tQNKodP,Moongazing And Her,1119,[],15,2023-04-03
7350,67WXgb9g8eZARad1QRMMpQ,0jSvusx01G0VWBt14G0AEK,whisperdesire,126,[],7,2023-04-03
7352,67lxN57G1EgiLOf7kjIhcL,623ecFS6T9xsx9Rb98eii5,Marc Romboy,47807,"['german house', 'german techno', 'microhouse', 'minimal techno', 'tech house']",41,2023-04-03
7354,6AhD2OsZ3CcJAv2DySvMWE,09w4rprrROhfc0yevxXCGg,Mosca,14048,"['future garage', 'uk bass']",33,2023-04-03
7356,6DzlhYGOYRVEiN9bmUC1nC,2BNcSe8pI5AHKmYV6D1JIj,Jasmine Risach,290,['sulawesi indie'],10,2023-04-03
7358,6Glf1ZDYCk4vYM3XjFf5k4,6eo1GZfvO552idbYW5aQVq,"Siti Nurhaliza, Noraniza Idris, Liza Hanim dan Anis Suraya",938,[],16,2023-04-03
7363,6HEgXzoNp2YrGEmf7JkrAf,3QEztQUVjL5FGxXuP70mJQ,Johannes Wildner,276,[],40,2023-04-03
7371,6d2XbcMGhW3wT6OQPA8nl3,1nmlFZ8KmGd5Op3TIC2OwA,Isabelle Druet,118,[],17,2023-04-03
7378,6g8VPCJR5uLP3W40gi2Ctb,2BrHRNyq2sr6z7NYOlqf61,Ross Evans,796,[],13,2023-04-03
7379,6g8VPCJR5uLP3W40gi2Ctb,7vAiHwC7WYSWaSYLbXJaGs,Aya,32,[],6,2023-04-03
7382,6i5tylayRLCg5LrgUFqg4Z,0iGR1dPENdfzoZbpsFlYug,Mason Murphy,2577,[],42,2023-04-03
7384,6jcE8Q40cHnv71St8yhFp6,2XsuhVDJpc5DXDcF75LtPH,Miriam Cutler,235,['lds'],7,2023-04-03
7386,6l2D53BrdLxN6ZrSJrqMiN,7uXUjL5FWFnkkZYz2nFbX1,Marsden & Richardson,1392,[],13,2023-04-03
7390,6mMdsoQtWqqg57feifsfiy,4FHvCFWrxolYh45FkRsmvb,skandar,78,[],10,2023-04-03
7392,6tUtcYFB8h19Qn7tgUuZxQ,2we9Qr3a787aTV0bge3uxQ,Joshua Babu,195,[],6,2023-04-03
7393,6tUtcYFB8h19Qn7tgUuZxQ,74fYSyMDqFVDozQwGdTHjc,Suriya Elangovan,11,[],6,2023-04-03
7394,6tUtcYFB8h19Qn7tgUuZxQ,2WlUzNdQa026yVd73wxKrB,Asha Ramanathan,2,[],6,2023-04-03
7398,6xKSXsCq7DIzUava8uyRji,4tf4XhhTlovrEj01je6ozX,Adi Darmawan,42,[],9,2023-04-03
7400,74y2oKuMSBVtoukuUg08rh,7wGs0wj3dW628DJio6N4r3,Ray Beadle,1220,['australian blues'],18,2023-04-03
7402,78ZSpNggaGhHY1HdcjGJr4,0bbguzUos4LO6NikkdXdzw,Charlie Heat,19859,['new jersey rap'],45,2023-04-03
7406,7AbkMpd8eiWVav6m814tlo,6lsUhJ5WPUsl8ZKVMndV0g,Silvva,168,[],9,2023-04-03
7409,7EBznBZpoYcRxBJogIjnI3,7zgYgOlFA5NRLumUDzKSVN,Julian Gray,5214,[],35,2023-04-03
7413,7eIsKNIATFVGvxCFQKGTPk,0SPYS9NzfjFEplX7yD7PsK,Maria Kliegel,2652,['classical cello'],35,2023-04-03
7414,7eIsKNIATFVGvxCFQKGTPk,5TFRDFXpRjT5suDvJVNHzH,Kristin Merscher,39,['german classical piano'],25,2023-04-03
7418,7gKcbB4AJkMpbTlX3EMDQj,79oforg9971z9BDrrgo1Sd,Hana Pertiwi,3138,['indonesian city pop'],12,2023-04-03
7420,7j82hjfoBR7CB8WlxpZxTC,4WbqfrEOTC6kNYOeDMDVOd,Perla Batalla,2301,[],22,2023-04-03
7422,7jO1vj4cDMRWvU1A1Lk5ap,1S13YkJMlcNKAB5QUbJPxZ,kiwiseed,38,[],6,2023-04-03
7425,7osXGhdSoZbQtQWyo4yJqt,3bp9jWcdIJ7mBk8Z8RrKCD,Luzerner Sinfonieorchester,279,[],31,2023-04-03
7426,7osXGhdSoZbQtQWyo4yJqt,20mUtIJok6GaE7VOJWo15M,James Gaffigan,297,[],29,2023-04-03
7430,7p7txfPrmh0b9q02KyRfDr,24nhDe8XrRTh7NuSjLDJLL,Midhun Suresh,109,[],34,2023-04-03
7431,7p7txfPrmh0b9q02KyRfDr,0ZgqJ1m7UlobsXXyK6YPQG,Vrinda Menon,2353,[],7,2023-04-03
7432,7p7txfPrmh0b9q02KyRfDr,1BmPhcNX6xyRua9Uq1FrMs,Sumesh Parameswar,32,[],9,2023-04-03
7436,7pirPXzUp4hWprqqnSDL90,4Tnim5uIGi5fXElf6v5uL2,Plvmb,77,[],9,2023-04-03
7440,0P6AyrSZtyKOrFQND4Pgn6,2BCT30JusHQ3I6StLqRxiS,Gilad Ronen,10981,[],14,2023-04-03
7442,0aKkl52d788M7vdjwftHQb,1mJaterTR7ie3BaXXloKuO,Sultan Stevenson,426,[],16,2023-04-03
7444,14Zfj3xr4zGsDMVRyMntLB,56KADMFUnbUSer734ZZpjX,Zhao Li,67,[],18,2023-04-03
7446,1Jas2WQLIJM6GNaHm7d6pi,2FzImqc6MWD57A5yR5KXz0,Densky9,2422,"['indonesian hip hop', 'indonesian underground hip hop']",19,2023-04-03
7458,4ZFVMtqtJe1vnPXe3jKEx0,1M7I2GYBClRIiT9B72xUTg,Codename Chinadoll,402,['study beats'],32,2023-04-03
7460,4iimuCKiprXej3UxkVzUJb,1pX5motd4PjXsK6A7mk3uC,Mist Ant,24,[],34,2023-04-03
7462,5MGfz3UqFqGEDZSAAmTbwq,6Lng7clMQAuyT3p8nmrwiM,Wine In Dusk,8,[],37,2023-04-03
7464,5RHW6s7wBl5AsgKjgr9Bg9,0xLPFdtggvT39nROM79fMt,Dave Holland,42,[],6,2023-04-03
7467,5v73G11Gg8wpv8tIeZJfbL,0o9WWL7JAXnjjvUNyPwWTF,John Taylor,1285,"['british jazz', 'jazz piano']",15,2023-04-03
7472,64DpmLAHF4sGYHZD4fRLXt,7iijCT7QHLs2A1oK49ToiW,Mishalle Vega,429,['trap beats'],9,2023-04-03
7474,65MEgWQzolPGiA0XJGiOAH,4AaMir5W6jMN2gnQpocxae,Insouciance,1,[],11,2023-04-03
7476,730hlLtDWpD2i0492i9rME,7FRTM6sphATqwmzvNrGezw,Low Flung,1226,['australian ambient'],11,2023-04-03
7478,76m4OZPd4JPBzPELtXeBwz,28MEj0HGdwvJYdbMAVpXU6,Dear Gravity,4283,"['ambient worship', 'instrumental worship']",45,2023-04-03
7480,79TCl2g8jBaiEr77MiAZn1,23nC3SpcMb9XQsHaLqFig7,Baloba,23,[],20,2023-04-03
7482,7jrR6S8gfJyVrWZ8K5FmsB,4tZfjyeyjqlORFxtCYJdjG,Maarten Ouweneel,201,[],8,2023-04-03
7484,033zVZVSRG8hX1nXtdzpIt,469xVs93kidKRxcjb2LQe3,DEFAULT.,49,[],5,2023-04-03
7486,03pEUw4hE9xzJAmhW0B0Gx,3IvJqVgapy3AMUBmVGrvag,Clon,6435,['classic k-pop'],28,2023-04-03
7488,04hk0UIuZRaD4UdK9Llmnj,6w8vEVxqF3ilGHbjTWgTKI,the orchard,1556,[],30,2023-04-03
7490,0F8VPFPd53OxPYiINjc9bF,1KlbpZyhUiiO4EsvJiguwE,황치훈,365,['classic korean pop'],16,2023-04-03
7492,0JPCtu2uAgEhZIp0bOsYqo,3MaRWfwKpbYnkYHC5gRKYo,M.C the Max,119560,"['classic k-pop', 'k-rock', 'korean pop']",42,2023-04-03
7494,0Kov3heCgcnLdC5QlKgQe9,2cIhUulox4Ad0eXDJcWixY,PEEJAY,4839,['korean r&b'],32,2023-04-03
7495,0Kov3heCgcnLdC5QlKgQe9,1BKVGMxyIBqU3CqMJxUvWC,Kush,496,[],6,2023-04-03
7500,0PROctJxUWzqpBfuECVkvH,2Fwxi3YNuEudad5gK11BUo,Ahn Heesu,428,[],13,2023-04-03
7502,0TuU81Gdgr7fc8w0Ztt2iO,5sp44iOiTOC0lXmN8zMRaT,플라워,11268,['k-rock'],26,2023-04-03
7504,0V62KTZFy4GcURYyK67QDi,5VXpgnStSS71wk0kWGKwQv,Han Ga Bin,41,[],6,2023-04-03
7506,0WlrnXYh1ZMjXnGc4QIIdv,70iA690AZviTkQKgfjlSK6,JI SUYEON (Weki Meki),1440,[],17,2023-04-03
7508,0gECVIeCUuVQSvZFOSC8vo,7BKWbbxXxefuXAiP1cUFfc,Shindrome Of Music,23,[],6,2023-04-03
7509,0gECVIeCUuVQSvZFOSC8vo,2tZ8drg61GYuaTNNwgTcED,NSW yoon,233,[],14,2023-04-03
7516,0mroqQ0Mh4ZhRpu0NrByoa,2aFQLd0AjUaJFHeIc3xl7L,Hwang Young woong,57,[],14,2023-04-03
7521,1CozRXJvbYCwEUzIeAdbWZ,6RzEJR9Jz1DFFjZOVm8Xtg,Muzie,8975,"['k-rap', 'korean city pop']",29,2023-04-03
7528,1ojqMGAzJlzIZ2h8mfVpth,7aVeZFWXIC3g4b0Tn68ZtI,Jo Hyun Ah,5142,[],38,2023-04-03
7530,1rfYUwAohM9nZJbscZFCWl,16fjppxQxQKpRH2Z1FUxww,YEO-EUN,42,[],7,2023-04-03
7532,1yf5jZIiXcdL1Qb9YVBZ5G,2x8nGCQ6zMQYA8oAX6Ggk2,V.O.S,18157,['korean pop'],31,2023-04-03
7534,20AQxAUnugrQx9VrNw2fYu,5se8HfkMw6SGJEqC5BhEZV,Kim Ji Soo,3812,[],29,2023-04-03
7540,2Qq9UZUbED6E9A4XoSUwIG,0T8sqjCB5w57zxvW5lp3qJ,BlackNut,20321,"['k-rap', 'korean underground rap']",46,2023-04-03
7548,2e7wbE97l2Dk2iXxOq1ju1,72F43xdiBUC3JmJ4kZbQye,Young Kay,717,[],20,2023-04-03
7550,2e7wbE97l2Dk2iXxOq1ju1,59KuGY6nfY3w39O0qYVA7p,Keem Hyo-Eun,23995,['k-rap'],43,2023-04-03
7557,2gef02SzAOGE9QKgxwMW9i,6XsOOgLCtnkkOv2uhZXuB0,Blase,23162,['k-rap'],52,2023-04-03
7562,2qoTNHMoxQjPffxUAL9a6Q,0jxGPRjBD9ofybNRoB14dc,CHERRY BOY 17,1984,[],25,2023-04-03
7563,2qoTNHMoxQjPffxUAL9a6Q,3dLZdTWMaokxt4y9sDzEWq,ROH YUNHA,486,[],16,2023-04-03
7564,2qoTNHMoxQjPffxUAL9a6Q,3PpfvyyncoZ79IgYe0Uls0,HOMIES,84230,"['k-rap', 'korean underground rap']",55,2023-04-03
7568,32bStQb6gjhmWLoiAAYSno,4WmtKVMoT1cQyHhD6lduGh,Jade,3769,[],32,2023-04-03
7570,3CCV5tvVQqnlrWboCbeC1p,3bXpLpVdhS8IBPYk5mNg6n,406 Project,2219,[],23,2023-04-03
7577,3TX5vwKpzlgcsBPXbXbjNC,7nj9JLgGDx7CRNUKzptaCj,김수영 Kim Suyoung,9782,['k-indie'],35,2023-04-03
7588,4PjBiX2gVFqWz4C6lETmI2,1BhO0A1mRlN1f4XxG1ugU4,yuenn,271,[],22,2023-04-03
7590,4RiuKTTcuau1U7u3XdYQuP,25Qd17778cR6eX2fnHBfig,김경호,155,[],11,2023-04-03
7592,4SZ30MHn60K1Am5SJx8Fon,2st3D0ujBWZdRUKJf5jE3O,Itzel,252,[],7,2023-04-03
7601,4gJEy8qaW50XFWxW7NLgz4,5t5zmsIdTDRqDeI17tilpd,Song Ga In,10762,['trot'],36,2023-04-03
7605,4nzbkamB0LWSGfi96tZtIr,31VffPWiL2AAwNIMODB9qZ,Kim Seungmin,46185,"['k-rap', 'korean pop', 'korean r&b', 'korean trap']",48,2023-04-03
7614,5IJxeM3hnKqyTMVqGiiYSq,3nvehGmSWu2jlnWSC2EacH,Suki,326,[],10,2023-04-03
7616,5IMS0D9wJu1U91O73sFqT1,6ZZafCTzyk1yjqEES63cMm,1THE9,140414,"['k-pop', 'k-pop boy group']",30,2023-04-03
7621,5MOXuTznEETRbOa678M8Sr,1CQSDDqF3X7UBkeOTowhxA,Svng,165,[],7,2023-04-03
7626,5eYhalMKfODUjgGni3FCDK,0luHo70mHCmWPqVVCxex7n,Baegie,1086,[],21,2023-04-03
7631,5r4uLQg8zfhiVuMG3GyRr1,7JwM0YOA8We7dkASylwuHt,Bizzy,16,[],6,2023-04-03
7634,5x4CcLKwNZu7gXPUSSzWKM,4xgRWQOK2y3pGRFtmWNjyw,Shin Seung Hun,18599,"['korean pop', 'korean singer-songwriter']",38,2023-04-03
7636,65mCrA8bRPqvmlhdFBRzHC,3ho6nC4QjX2r8PyaVyHlCS,U-jin,28,[],7,2023-04-03
7639,66iI9spr5VTGqkdmdjKz3G,0NRIbW4KwwagasAJw8GfTm,Chanju,14,[],6,2023-04-03
7642,6GWYBVlJB5ANBLFOO2tVP7,4693A2I2TyU25cJJLJXgYS,kennytheking,4389,[],24,2023-04-03
7648,6JLQ1cfhEXquVf8WFuLKme,2CUrF1ofFe2Fg7tgQQH7Sr,정승수 밴드,26,[],6,2023-04-03
7650,6KJwVGftJpNhDJmZ5Qa3nn,6Ha9WV5Kt9inoHYq2CUpVi,김지수,7321,[],27,2023-04-03
7651,6KJwVGftJpNhDJmZ5Qa3nn,5bRodWwiSfjBFikzc96Jnp,Lee Yisak,26,[],19,2023-04-03
7657,6gms5UB2JZx4Ni451Xj2L3,7FIxmez8QvEKSOROoCqoPQ,Steve Barakatt,2806,[],24,2023-04-03
7660,6iJnWbreyP8SymfLDEX7AR,6w4Xk1ziLyfweN6w3KdhxG,Na Hoon-A,11205,['trot'],29,2023-04-03
7664,6pqL0Px6WVM9zZz7sFbRsa,6ECu2vO8wvgX5pDjYqHEuC,ARO,7236,[],27,2023-04-03
7666,6y2u3p63XWKrJr3PG9YGd3,0ucJPeq0vaU8dbHu0Tie6E,9001,6429,[],26,2023-04-03
7668,71ffiCGvOZm7uBYT9Nyg4d,0usCrj87bydKRK7KWcCf9p,Daedo,589,[],7,2023-04-03
7669,71ffiCGvOZm7uBYT9Nyg4d,4jCGRzuZkwo8CxboiANMEU,AleXa,334192,['k-pop'],51,2023-04-03
7672,724vTCw3YkpCXpXOycxQb4,4yLFPwRILFuhInmTX28I4b,Clloud,1158,['korean underground rap'],6,2023-04-03
7675,7Ap17paLTKs2rL7tm1lHn7,6UaKk8mT8NH0BuUTFIhxN7,SEO IN YOUNG,1548,['korean pop'],24,2023-04-03
7678,7DmNUWYKUgjWYQn7SwBDqB,4QzN6n7tK3NNCZnloWCKzi,Kim Jang-Hoon,1452,[],16,2023-04-03
7680,7L7GtbhjnJyDHSkTXVauq4,2VjfPlcTFJhQSe8ALJJ1dz,h3hyeon,6367,['k-rap'],34,2023-04-03
7682,7bimbANEtBLHsyT0fm3wOh,6t4Fk3SIaQ0RAFurM3t8aw,Son Min Woo,13,[],5,2023-04-03
7685,7g1ddjPuu6Hvp6hnVKCTIZ,2F9YMUpMgAlX2GrNTTj6Iz,floryy,57,[],12,2023-04-03
7689,7tflSSB5jPRvHA6kIeNngt,4CGE3lazMpqJZqxqTQyMrf,Joker,31,[],7,2023-04-03
7692,00CTRQJyxO0inKmGou2UEo,2MHKUsmU9dDzntUPCwa2kY,Ivent Horizon,735,[],13,2023-04-03
7695,04VDc3NcKv3jwmUbM1xb0D,2fsxWaUlPGliEYa0nnnTtd,Anonymous 4,14097,"['american early music', 'choral', 'classical performance', 'early american folk', 'early music', 'early music choir', 'early music ensemble', 'vocal ensemble']",41,2023-04-03
7698,057xEJDuZr9ILFOrOnEoCC,3xgcjXeaaGErogsNHWbYPU,Huw Watkins,335,['british contemporary classical'],24,2023-04-03
7705,096k5SFpkNGGcmSVOQE0lI,3sli26dVl4gGSIng29sCYb,Julie Pasturaud,7,[],11,2023-04-03
7706,096k5SFpkNGGcmSVOQE0lI,0ScBk7Uqee8JIiCa6n7j8M,Chœur Britten,20,[],9,2023-04-03
7707,096k5SFpkNGGcmSVOQE0lI,5VoGv1xzdrtcknh9cTlXyE,Jeune Chœur symphonique,3,[],8,2023-04-03
7716,0A3csGeZJl5ur7mIGRxdaA,2LTLYlJsnetSUuVQEnVNrE,Kaiyan,1045,[],32,2023-04-03
7721,0M8f4M5NRFuLkOm6RnPrtG,46yCH0gv3CwQiPNTKIooEf,Jane Henschel,48,['classical contralto'],20,2023-04-03
7722,0M8f4M5NRFuLkOm6RnPrtG,3VQAuDmYhpTUyg7UP8fbKa,Gregory Kunde,435,['classical tenor'],15,2023-04-03
7723,0M8f4M5NRFuLkOm6RnPrtG,4b1OFVRz9W1m6T5pFtwjGG,Houston Symphony,985,"['american orchestra', 'orchestra']",21,2023-04-03
7724,0M8f4M5NRFuLkOm6RnPrtG,61QRbGcgOYOud7f4YGzofV,Hans Graf,241,[],35,2023-04-03
7730,0P5z73qPsFgOODCUlaAs57,3Bz8K5WEeADKIrxRg208IV,The Swinging Terror,124,[],7,2023-04-03
7732,0UQugALECC271HnqLBDckC,5cI87UgyxVRsJ1AsXxDB1c,NOTCH,25,[],6,2023-04-03
7734,0dEQ1WctKluMufT2lKOjns,3hqAkng6qZQZCkLkAFZSdf,GruuvElement's,1509,['romanian electronic'],19,2023-04-03
7736,0nfcfG7u4YTCftz0B2ZQtT,0x2dZoTljdt9Pfv26DMJv3,Sakoya,1574,[],23,2023-04-03
7738,0u70IdyL5XsnryWI99Haqr,5TUeTFpidqbyGqXeOj5I1H,Cody Jasper,1348,[],14,2023-04-03
7740,1CDZqjr5cNQTVYxtdySoh7,6joEcvciPG2LzFyWAiI8vN,Ephlum,445,[],17,2023-04-03
7741,1CDZqjr5cNQTVYxtdySoh7,4oZkVBTLC3sbookJzyVoLX,KXDR,39,[],13,2023-04-03
7742,1CDZqjr5cNQTVYxtdySoh7,3YzcwG8LdA8qHUFZmpSqIS,Alex Twin,1050,['ethnotronica'],25,2023-04-03
7747,1CkOrhvpzg86QIYD0ArBht,6wZOKFHZq2F5TbL5L8KI5O,GHADA,40,[],7,2023-04-03
7750,1EtWWxtoySEShQa8okbifh,2Ypw50gg4Cls7vrrQUYpzM,HILLS.,177,"['indonesian hip hop', 'semarang indie']",6,2023-04-03
7751,1EtWWxtoySEShQa8okbifh,313jI6KNmMFumh7B4FKwjN,Abbey,15,[],6,2023-04-03
7753,1EtWWxtoySEShQa8okbifh,3IMAg0nI7HV9UhPvy8Phcp,Kanina,497,['semarang indie'],14,2023-04-03
7754,1EtWWxtoySEShQa8okbifh,4yKX50mwNLZSHOCneBVzfW,Moe Hummid,138,['semarang indie'],12,2023-04-03
7764,1LpI5TBhhS8VAOebXksrPy,0xm0RDlfj87r1uPa7srs33,The Hope Blister,2456,"['ambient pop', 'ethereal wave']",10,2023-04-03
7766,1Ttd9It2EhGD9erf47oc6h,10gzBoINW3cLJfZUka8Zoe,Above & Beyond,752780,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",63,2023-04-03
7768,1UQtbMRLNEUcbo2q54p0z9,4XYh8yz79ILkPPbUSi9S20,T.Williams,3058,"['future garage', 'uk funky']",28,2023-04-03
7770,1WV5w169YJR8f9ZFNIKxCp,2Ev0s3CG4Oz7MJvqpQzHWw,Rioghan,1972,[],23,2023-04-03
7772,1cTs6eoFuFDXUdR7oa1Rc6,2LMaARRMktW5O2umBFaQUu,D. Tiffany,9634,"['float house', 'lo-fi house']",30,2023-04-03
7773,1cTs6eoFuFDXUdR7oa1Rc6,403OOa2mD7jcUgpC8F7Qgs,Roza Terenzi,13818,"['australian house', 'experimental techno', 'float house']",30,2023-04-03
7776,1cpt0j37WXyqeJtirkUDWw,0JGja8lxztIjnXZyeLYE3R,Nabila,64,[],6,2023-04-03
7777,1cpt0j37WXyqeJtirkUDWw,7DJXE33uI0mo7J625iKkra,Cclaymoree,55,[],7,2023-04-03
7782,1jRnxb2kUzKRXgusRmubBA,6pohviZSNRueSX7uNu63ZX,Moodymann,146548,"['deep house', 'detroit house', 'detroit techno', 'electronica', 'float house', 'microhouse', 'techno']",47,2023-04-03
7784,1k8JDHW1MMseKChbLdReah,0o7jmcccqd7tALmB83dQT8,Alexander Campkin,67,['british contemporary classical'],6,2023-04-03
7790,1nISAVnYMzVrIw1gp8VfiA,70yXUWs47Ej8wyiChPutgj,Giorgio Siladi,4633,"['dominican indie', 'dominican pop']",37,2023-04-03
7792,1rO5KJFbnSU2CiIKASBQ4e,7Bu90tRyNrQvmkf0Xqggfe,Johari,17600,['progressive metalcore'],33,2023-04-03
7795,1rUZl37nN4sX59dhUubEzK,0ay4ca3yOhNIRsqKvq2RCW,Goran Filipec,296,['balkan classical piano'],35,2023-04-03
7798,2243TCbg4yVQmWyS98rAUw,6EK3t5PY9iBCzjujQFwYVc,Rock N Roll Mafia,17766,['indonesian indie'],15,2023-04-03
7800,23il79F7rw8gQmcCNYFQsD,4JSAaGJ5mNSfG0MBxDFQZN,Mali,11735,"['indian indie', 'indian singer-songwriter', 'mumbai indie']",19,2023-04-03
7802,2MOeboWxYSIDyiADtW4YjE,70dQpFGaNGdeDMfFSn9hOG,Persian Pelican,906,[],17,2023-04-03
7804,2OyRa16SWpHq69caUUl3q2,43d8yHc4SVP1zLm9PDPylf,Mr. AbD,442,['bangladeshi hip hop'],13,2023-04-03
7805,2OyRa16SWpHq69caUUl3q2,3eDsvzXMJOiFUGCdDxGV6j,Shafayat Ilma,4,[],7,2023-04-03
7808,2V70WomHiNcihRcXVYS5nN,2HbS5oR1eY6yJARuVUtAz8,In Fear,2777,[],23,2023-04-03
7810,2Zcd6KzOA9YY4ukq7zTfbB,2U2xHTxh2E1Y4GX9deASV3,dilasarah,612,[],15,2023-04-03
7819,2jSIuEsMFzwTqDyUJw4kpL,5b3ITDEG6aHMNbA75778I8,Ilya Kaler,1787,['violin'],34,2023-04-03
7822,2jSIuEsMFzwTqDyUJw4kpL,1xe4z9gCgtk5L1Y8o6N5fw,Andrew Constantine,23,[],23,2023-04-03
7836,2on6Uws8Ku8izt4Kb1PYG8,7LVz7xRg5YcXb6bD5JZRtk,Elis Paprika,32399,"['guadalajara indie', 'latin alternative', 'latin rock', 'mexican indie', 'mexican rock']",27,2023-04-03
7839,2vOOu3t6hopqGbEarxmaws,7DaUdudIwcfgSzFJX1VEVo,Derun,8169,"['ethnotronica', 'organic electronic', 'organic house']",36,2023-04-03
7842,2yb0ZoqqGX4XDzt2CZarWF,67DVoI1yayIO8DcKKtlbWk,"Speed, Glue & Shinki",10486,"['japanese psychedelic', 'psychedelic blues-rock']",25,2023-04-03
7844,2ysycvdlE1Z1HNAPSUa0al,41r9gkPKkgcWFHnPuFbAtP,新青年理髮廳,19525,"['cantopop', 'hong kong indie']",29,2023-04-03
7846,33ybiYIMl7PwGLZz0bETGy,3mA3sO1zseVtFQ56oqlJYk,Datura4,2427,[],14,2023-04-03
7848,35a1pcDwARb6heYFO3gkKx,5w7xIHvMgSdV2rjkNRVKnW,The Crayon Set,314,['dublin indie'],8,2023-04-03
7852,36sMGJUosYQWuCbKuSS2KC,34srx3P37vrlAoAAQUObQh,Alien Kid,93,['chinese electropop'],9,2023-04-03
7853,36sMGJUosYQWuCbKuSS2KC,29p9XcoGJr8VdaKHF43hx0,MAGGIEMAYBE,4,[],6,2023-04-03
7860,3GyrxwekNfUmdLOQct75AJ,1oXLlDl7pxC7GAHD153YOy,Takatak,6968,"['pakistani rock', 'south asian metal']",13,2023-04-03
7861,3GyrxwekNfUmdLOQct75AJ,2MPDNpuJAXDFvAkNLZOk7u,Keshav Dhar,87,[],11,2023-04-03
7862,3GyrxwekNfUmdLOQct75AJ,77XstydhnCGfW4wfVm3RRk,Shamsher Rana,80,[],13,2023-04-03
7866,3IHrG0qEGSA9bad5eISowJ,3ONKQOXJe8rwjnBMfyfwxI,Monroe Jordan,1006,[],17,2023-04-03
7868,3LVbI2hCHJYjK1gFAsgps4,3PMlsZ647nHfCIjFWOeEWq,Oeil Cube,416,[],8,2023-04-03
7870,3RoRYcIHXzmsRoqP8S9qKQ,6FvylUNtOpotZOfJMa2udu,Andy Kahrs,134,[],11,2023-04-03
7875,3Ug2qU2ZfQWZpsSK6wQSXj,4Pxzsw0pdCfn67bW6bF66D,Alexei Tanovitski,2,[],11,2023-04-03
