,track_id,album_id,artists_id
3206,4KStl2JWlATZdJo8tq0jha,1KEeWoWqWx9SeeG1HSe9XE,"['2XnBwblw31dfGnspMIwgWz', '2QMCcKIPHnjQaPPgoEst88']"
3207,3jKJnHixssQxdCShjpirKQ,4Y2V5TihhuWyKGnUzLQEpH,"['2IDLDx25HU1nQMKde4n61a', '2kxP07DLgs4xlWz8YHlvfh']"
3208,3oYIm3GyXki3zEX6It90Wi,4Y2V5TihhuWyKGnUzLQEpH,['2IDLDx25HU1nQMKde4n61a']
3209,2vyEkiHFDjWW19k0h3uvFv,4Y2V5TihhuWyKGnUzLQEpH,['2IDLDx25HU1nQMKde4n61a']
3210,7dhRZ7wOikJEN3kr9nVWQO,4Y2V5TihhuWyKGnUzLQEpH,['2IDLDx25HU1nQMKde4n61a']
3211,5OLiIGlbC3RmKmLt7C0Jqf,4Ucg1d7aSeA3ucxHpYe5Hq,['7rTRICDeckWVatQYWZM93J']
3212,3q0UN40vV6mI7TT560Ry5l,4Y2V5TihhuWyKGnUzLQEpH,"['2IDLDx25HU1nQMKde4n61a', '2iB8eFB6flwQculkUrRssi']"
3213,1uWTlK72KKpzsCHhu62OV5,2O7R7SK5zDsGeI1JpNihNE,"['4WN5naL3ofxrVBgFpguzKo', '66TrUkUZ3RM29dqeDQRgyA']"
3214,0kLY8g44Oovudx3guA05Wm,2HBpB7okTH0jEFefPZ3ena,['3MkkSf3u5KU52Mb2iMrqeX']
3215,3cPHMwKjSnmRofGTsLe4cS,0qhEZJ7mN6hxge817VSkSt,"['23TFHmajVfBtlRx5MXqgoz', '1pPmIToKXyGdsCF6LmqLmI']"
3216,1oYLuFZx4u3qm6K8CT2B80,0qhEZJ7mN6hxge817VSkSt,"['23TFHmajVfBtlRx5MXqgoz', '0Tob4H0FLtEONHU1MjpUEp']"
3217,1aXNr4bpPakzNmolWwLNCF,0qhEZJ7mN6hxge817VSkSt,"['23TFHmajVfBtlRx5MXqgoz', '1jSjfSgDjedJdi5MoyRu78']"
3218,7L8cIUKXToCr6PV9hFoX3Q,11dh7pT3FRrGkI3TXl0e4k,['582KhTHEVOONNQLmQ5612r']
3219,4aUO7AkTP6Jrx5t5zzE9ne,44sqcJ0ENSelKDawSot6Te,['6p2OF8M4ob4KovaU0SUX4b']
3220,0bnyULRGhum5MWVBNtSMcI,191x6EFMpLrMpqNREdvQ4t,['6zGmypGQUBXD4ZC9EbfMme']
3221,21z1GxeHjfD3qkaF5CgCTO,3XfcRL9lvavzkYOkVt9GtD,['3PWp9R5HvbQgxI5KBx5kVd']
3222,1CUvsQAmrALLeH7okwwTGx,2vfiMEfggFNfQ7MFY4ehuY,"['0fJcXUG26DGby7vTudh0oR', '0w0OJxtDe1dOnbbCRYdh3D']"
