,track_id,id,name,followers,genres,popularity,extract_date
9807,0UZjDQEfsravm7l8lW4G7n,48IpL2WhL9WJegvN2ADaUJ,Michael Silverman Blues Piano Trio,473.0,[],12,2023-03-29
9808,0XhQIBdAhqSEqk7HIfwxtk,4QP0coGRLggyMr9Pg65HBK,Buddy Ace,1180.0,['southern soul blues'],21,2023-03-29
9809,0gMc2GSZQt9YrrpWH69ZNQ,0mmlthXmJKSeIhvmXso3z9,Basboi,8461.0,['indonesian hip hop'],38,2023-03-29
9810,0gMc2GSZQt9YrrpWH69ZNQ,3BdGivzytiHhSHQ7VF58jL,Matter Mos,3494.0,['indonesian hip hop'],39,2023-03-29
9811,0qsaXWYWFlDoEBRSODpQph,7MXsu694gc1X8K6s7XPmw4,Baseball Gregg,6960.0,"['bedroom pop', 'indie garage rock']",29,2023-03-29
9812,0qsaXWYWFlDoEBRSODpQph,6x94lLcb4e8J1hzX9iNCYD,Cristii,86.0,[],11,2023-03-29
9813,0xUwD4cqij5JfTtZKfesjA,4rs2uBw6Y9uBQ1eJ0gFRwl,Now More Than Ever,2358.0,[],33,2023-03-29
9814,111lEceXGPf5AX8yntrQaK,2eJojpx2Dv1QL3WBjJQXWi,W.C. Clark,3391.0,"['electric blues', 'texas blues']",23,2023-03-29
9815,11hMudTCmm4xDRFhuZj150,7yzGxiFYEvIKDF8O631SfD,Cousin,364.0,[],10,2023-03-29
9816,11hMudTCmm4xDRFhuZj150,3vvRSvTEKNAAsZQqP5Fdcl,Rob Milton,1045.0,[],25,2023-03-29
9817,11hMudTCmm4xDRFhuZj150,7LISCndpoLbnClw5EKFciA,Kreion,77.0,[],10,2023-03-29
9818,162nE0evxH5RWNWIBPALmk,5LdNCH2d2i6B3wb7jSPEAy,Coimbra,185.0,[],11,2023-03-29
9819,162nE0evxH5RWNWIBPALmk,3H3sS2mT49ihOlKR4EiEpu,Cibelle Aguiar,36.0,[],10,2023-03-29
9820,18YVgGscS1ILP2vSQwFtOJ,6P03BlZWRPQGNSyiauTllj,J Jelly,338.0,[],34,2023-03-29
9821,1AFvLSeKhrdDwV0oHZg8oz,31w55ba8QdQ2EwerXdlCrb,Stormhour,78.0,['indonesian deathcore'],10,2023-03-29
9822,1AFvLSeKhrdDwV0oHZg8oz,6yp6QV4VbMuV7zLsEGNLzf,Reza Mahaputra,1.0,[],9,2023-03-29
9823,1B2SiSOvDp0GYQQyLCl7LI,01ts5a7R3WkeE2oKIouXEK,Alison Brown,7442.0,"['banjo', 'bluegrass', 'instrumental bluegrass', 'old-time', 'progressive bluegrass']",31,2023-03-29
9824,1BHEvLu9UieDMVAcPV0iJx,7nqFxQyTig69xBWTpo2Zt6,Keeva Mak,8316.0,['cantopop'],35,2023-03-29
9825,1GBzKGW8kLGhL6eMPZRly8,2PEzZphNZ2CtfL7V8j9AWy,Sheil Sagar,1918.0,['indian singer-songwriter'],12,2023-03-29
