,track_id,id,name,followers,genres,popularity
9376,17cDkJPN0jFnBOKsEvn1ZQ,4FFIm6lcL4VDCTWteKwspi,Crazy Donkey,748.0,[],44
9377,17cDkJPN0jFnBOKsEvn1ZQ,06faa60U9pnA7EpJPoVGUW,Dirtyrabbit2,12.0,[],8
9378,18DUuot6QcFh7TGK1d1e1F,6rRQbKeGYpX8armrlaxWcn,Von Spar,5699.0,"['cologne indie', 'german indie', 'german indie pop', 'neo-kraut']",25
9379,18DUuot6QcFh7TGK1d1e1F,6rRQbKeGYpX8armrlaxWcn,Von Spar,5699.0,"['cologne indie', 'german indie', 'german indie pop', 'neo-kraut']",25
9380,19t8vEZJ1MJVgseKoxReXI,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,816359.0,"['adult standards', 'british invasion', 'mellow gold']",66
9381,19t8vEZJ1MJVgseKoxReXI,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,816359.0,"['adult standards', 'british invasion', 'mellow gold']",66
9382,1AnpldetwK3OnL6tLrvgzf,1ac5NUFh98sMs0DGX4xlSt,Richy Ahmed,37310.0,['deep disco house'],31
9383,1AnpldetwK3OnL6tLrvgzf,1ac5NUFh98sMs0DGX4xlSt,Richy Ahmed,37310.0,['deep disco house'],31
9384,1CPbd8AOYW6BUcuTR4shdS,7jY58da1Z1ZudqT1kVIBvj,SpeXial,23427.0,"['chinese idol pop', 'taiwan idol pop']",27
9385,1CPbd8AOYW6BUcuTR4shdS,7jY58da1Z1ZudqT1kVIBvj,SpeXial,23427.0,"['chinese idol pop', 'taiwan idol pop']",27
9386,1DKzWnbwEwtoAZEFMQ97Ds,5LASBhBbwWl7iTNL2HQVbu,Beth Whitney,945.0,[],16
9387,1DKzWnbwEwtoAZEFMQ97Ds,5LASBhBbwWl7iTNL2HQVbu,Beth Whitney,945.0,[],16
9388,1EV7kOKT509mi3icZ35NTe,0D6IxXCJJ8zJouzYihiIJm,陳潔玲,4854.0,"['c-pop', 'classic cantopop']",24
9389,1EV7kOKT509mi3icZ35NTe,0D6IxXCJJ8zJouzYihiIJm,陳潔玲,4854.0,"['c-pop', 'classic cantopop']",24
9390,1FCPcXEi5LowhkrIIc282A,68gYAqni9tSrACmLCp4qoM,Janice Vidal,189434.0,"['c-pop', 'cantopop']",53
9391,1FCPcXEi5LowhkrIIc282A,1IDuSpntFl2Mutofvrrutc,Jason Chan,107399.0,"['c-pop', 'cantopop']",53
9392,1FCPcXEi5LowhkrIIc282A,68gYAqni9tSrACmLCp4qoM,Janice Vidal,189434.0,"['c-pop', 'cantopop']",53
9393,1FCPcXEi5LowhkrIIc282A,1IDuSpntFl2Mutofvrrutc,Jason Chan,107399.0,"['c-pop', 'cantopop']",53
9394,1M6J46n3jEHAdYMYHl15Pm,7B4GBM2vQJvwyghdsvEV77,Julia Peng,70047.0,"['c-pop', 'classic mandopop', 'mandopop', 'taiwan pop']",42
