,track_id,id,name,followers,genres,popularity,extract_date
6676,3Mb6rg0JPnzD7macVboHkZ,41p2nQeIOh8tBencY7GP91,Nino,6057,['indonesian folk pop'],31,2023-03-29
6678,3NLMY8Wh4hUC32sPANETIA,3jOVGGa69UVA6d1InnQabx,ikkubaru,7835,['indonesian indie'],27,2023-03-29
6680,3NtrvMkHEiGjPk3B18rsop,6FvkNLhuBDTYfqbl6PV0xp,Josh Fudge,21200,['lo-fi indie'],45,2023-03-29
6682,3NuEAAZWh4CaW1wrzmXvaH,6HyZoYVf8K9abFPxwhJcbK,Good Morning Everyone,30624,"['bandung indie', 'indonesian pop punk', 'semarang indie']",39,2023-03-29
6683,3NuEAAZWh4CaW1wrzmXvaH,1T6Mlq5GKfZikxVr3r4Rc3,Mustika Kamal,25,[],19,2023-03-29
6686,3OoSIhcgVUDkinDvZEVnVO,2Cs6POH3DfkMyR2pGh9AOS,Joe Coughlin,118,[],19,2023-03-29
6688,3QB87iPcNT3pNOSqDGQUHG,7hf5PZjVOqTQ2id3PF7I5Y,B-Lovee,120339,"['bronx drill', 'new york drill']",59,2023-03-29
6698,3TxdXry3ZK04CteKE25AZU,08oPfsqJWRQaDYTupwwXrE,LIU KOI,1828,['chinese r&b'],35,2023-03-29
6701,3VHGrf79W67AG7mN6lqC5W,2rKifrEG0KeKOqiKzh4nG6,Peter Dickinson,210,['british classical piano'],28,2023-03-29
6704,3W4Qe7SCvaiuqfn2MYI98c,4rb77bUYfTSu6Hkb9Oar8y,Eugenia Leon,81917,"['bolero', 'nuevo folklore mexicano', 'trova']",47,2023-03-29
6706,3dx3nDvoEOJNBDPp3a9qX2,3EveEev3WbVFqsjRDoeJAH,Sabrina Soetomo,79,[],20,2023-03-29
6722,3fPjTevbs1gCDorMjymahc,4uIPLGk2ey0PKhgD2pq9s0,Minihi,1896,['neo-classical'],31,2023-03-29
6724,3h0IvDPAvhhKkO7OlvK4No,5CqbTtX7bCx1A5wn5xMWvh,GJ,9240,"['chinese r&b', 'taiwan pop']",31,2023-03-29
6729,3kwWhrokz3rbRc0Xv3Q7IB,3WYT2b8pOLsLsqSaoWYr7U,Sodagreen,463116,"['chinese indie', 'mandopop', 'taiwan pop']",56,2023-03-29
6732,3l78vP424XB904B5MMmEdN,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,3489403,"['contemporary country', 'country', 'country dawn', 'country road']",73,2023-03-29
6734,3n40BZ2EmJDvc537OtqjDb,2yzqQnqgW2vrgYOzAX5LWJ,Wang Zhi Lei,8669,"['c-pop', 'classic mandopop', 'vintage chinese pop']",38,2023-03-29
6736,3prpCQntkUBMO4AYhHlGZr,1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,1015515,"['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'vintage italian soundtrack']",67,2023-03-29
6737,3prpCQntkUBMO4AYhHlGZr,6FEm5Itid5H7ppKPEEMhuu,Gareth Williams,740,[],31,2023-03-29
6740,3qR1CQCLjQhUxVkfFEU88u,5FrM2NnaSCUs7aO6OtxYip,李建復,3549,"['c-pop', 'classic mandopop', 'taiwan campus folk', 'vintage chinese pop']",35,2023-03-29
6742,43LFhLyccR8yvMZWYmTlxn,2zqeXK0XOiBRC2e6doSIrN,Domino,401,[],32,2023-03-29
6743,43LFhLyccR8yvMZWYmTlxn,1bW3e15ewZUHeQkIpgXoxg,Constantin,4877,[],38,2023-03-29
6750,460e8voeb8mHQA8kl4AQMq,2xbLfmO8N89nCiA55XsSeI,Irakere,45093,"['cuban funk', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']",32,2023-03-29
6755,46bCPNzRmwxbdcyv8YYauN,47ybDT1ZbixVpHfk1CWGzA,Hal Mooney And His Orchestra,38,['light music'],22,2023-03-29
6758,4AdSZ9NCONM50Nu4xGCAO3,6cAtGdArQhrU7tTBoeWY3P,The Robert Cray Band,100579,"['blues', 'blues rock', 'electric blues', 'modern blues']",40,2023-03-29
6760,4BRHC01xlK80uTBdz0NGhD,318bGJ7GOvMhYhkNOe5kZ5,María Isabel,44520,"['chill r&b', 'indie r&b']",39,2023-03-29
6763,4C2YTs1QwX1V8Xv5xn9fkF,4MECrpIPG1u3XtHd2YXbrT,Tõnu Kaljuste,1543,['classical performance'],39,2023-03-29
6764,4C2YTs1QwX1V8Xv5xn9fkF,4usHIsx5A139Rw4cZVfPuu,Tallin Chamber Orchestra,99,['chamber orchestra'],27,2023-03-29
6769,4DRwOy4g0Y7smOS9hJrSps,3zLWEngWeXSzXzvZxQJP0O,Gary Graffman,765,['american classical piano'],21,2023-03-29
6776,4JN9FKnuFmAjFFpDrqqpNX,6xgxdQWIYTveGaqFINS9iR,Michel Benita,1909,"['ecm-style jazz', 'french jazz', 'jazz double bass']",22,2023-03-29
6777,4JN9FKnuFmAjFFpDrqqpNX,41FrZElPoQw0plv2d3UL2r,Matthieu Michel,350,[],30,2023-03-29
6778,4JN9FKnuFmAjFFpDrqqpNX,4d3Ice9t3aFOAMk2VJCOwd,Jozef Dumoulin,546,['belgian modern jazz'],22,2023-03-29
6779,4JN9FKnuFmAjFFpDrqqpNX,6PmHbKUXAKXNubgs1MnNbg,Philippe Garcia,45,[],20,2023-03-29
6784,4No7vBUnNaJ76hOCMiWr5l,6CKsSefAf4rhCQnrEmygFX,Cry Of Love,20141,"['modern hard rock', 'southern rock']",31,2023-03-29
6786,4Pvt5sRCWGXDFa1Zyv7X7Q,0HDxlFsXwyrpufs4YgTNMm,Phoria,56083,"['brighton indie', 'compositional ambient', 'neo-classical']",47,2023-03-29
6790,4RPOlgEveNyRRHiOeF5qbX,2avRYQUWQpIkzJOEkf0MdY,Kx5,50690,['edm'],66,2023-03-29
6796,4WAJmXMCoEf29VgK8j2wWA,56qrzp61GEif1i0UjqkHrz,Melissa Aldana,14710,"['contemporary jazz', 'jazz chileno', 'uk contemporary jazz']",29,2023-03-29
6798,4ZUlQw3KS7qiBrgJxSyel0,0GC1oqEWpiAjfE7jm5LQO5,Charles Lloyd,35735,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'italian jazz', 'jazz', 'jazz fusion', 'jazz quartet', 'jazz saxophone', 'swedish jazz', 'uk contemporary jazz']",42,2023-03-29
6800,4ZVERhokqmB8bwA0Oe3n4E,36zwHEyFOPhEyvq5yg1r76,沈雁,755,[],21,2023-03-29
6802,4aTIy3tZ3THeVp3eu6nsw8,5n1XQGBfQhNsALjJs0APL5,"Beth Hart, Joe Bonamassa",16467,[],47,2023-03-29
6804,4bFwNDLo9IeqHQ0iqFEaUA,2iu7W76DMacXn6hzAqmJJU,Nuclear Assault,178287,"['crossover thrash', 'metal', 'old school thrash', 'thrash metal']",40,2023-03-29
6806,4bdbkXLaoccDNp6lLsZWRG,54sySc5ynnkqxkG2dEMLQe,Lacy Gibson,602,['chicago blues'],21,2023-03-29
6808,4g0fsmqHLOP8QyiyEA9m6k,09FsiQ9vAnKdvZcM5DZGYm,Elisabeth Melander,436,[],28,2023-03-29
6809,4g0fsmqHLOP8QyiyEA9m6k,7qYAe49Oc3fZSX7fF0Zmmj,Martin Berggren,4,[],19,2023-03-29
6810,4g0fsmqHLOP8QyiyEA9m6k,0bG2MvtD9GWZgG1YPenh2A,David Andersson,1,[],19,2023-03-29
6811,4g0fsmqHLOP8QyiyEA9m6k,5b6rqJbzt7BdzmBlAa5qxI,Andreas Baw,0,[],19,2023-03-29
6812,4g0fsmqHLOP8QyiyEA9m6k,3sF12c1sk1dw0igDvK7EK2,Inge Petersson-Lindbäck,3,[],20,2023-03-29
6813,4g0fsmqHLOP8QyiyEA9m6k,4WMeBii3eR8cZJ0kP0SP1C,Bergdalakvartetten,0,[],19,2023-03-29
6826,4jjavTdo58RR0CEzTa2TjJ,4u8phrcaIdvRzcGq5DcQJa,Soul Blind,22381,"['american shoegaze', 'dreamo', 'grungegaze']",41,2023-03-29
6829,4mBSlDtxKBtfean9muzN3d,3Felk6Y6jjU00yE1XTOqKZ,Trey Anastasio,107211,['jam band'],44,2023-03-29
6834,4p0dYYUDf1pcG8gaK9YvWK,3ZZZzt75IwYr287gQ161CA,Sirine Jne,25608,['francoton'],38,2023-03-29
6836,4pG41oVPVexrDlwnvT2xtt,6ZkaJWNgRHvDBiuZsyTaZK,Wolf People,21694,['neo-psychedelic'],28,2023-03-29
6839,4pNHUObYXKqIL8dt176TLK,6htrlAemvAdGtPAzm0OMk6,Hi Rhythm,171,[],23,2023-03-29
6842,4t5R35AR2cnlgMBePKCCEW,3PtCud9dIdOv4exrzdZZ1C,MAKJ,126056,"['electro house', 'melbourne bounce', 'pop dance', 'progressive electro house']",55,2023-03-29
6844,4t8DWlP3HlE8QmeDtdfZDc,3lWVgSwutPsiJ8Awm7OTKU,"Slaughter Beach, Dog",103922,"['alternative emo', 'anti-folk', 'bubblegrunge', 'emo', 'indie pop', 'indie rock', 'lo-fi emo', 'small room']",52,2023-03-29
6846,4u9ncLvMpp4mEyoE9ZC3Gh,7vf3cusT4A12yB9wu0714H,Pío Leiva,4072,['musica tradicional cubana'],28,2023-03-29
6847,4u9ncLvMpp4mEyoE9ZC3Gh,67yMeHb5yvyDRabVSMZu8Z,Septeto Nacional Ignacio Piñeiro,3818,"['musica tradicional cubana', 'son cubano clasico']",24,2023-03-29
6854,516yZEV8pxG8p9ThZUKtlg,2bUKiCTlseN47NCfkpDTEZ,Alyah,13750,['malaysian pop'],31,2023-03-29
6855,516yZEV8pxG8p9ThZUKtlg,2VrqulWWiOkJthDA4bWeJN,Cat Farish,313,[],20,2023-03-29
6856,516yZEV8pxG8p9ThZUKtlg,428Zjvmw6IGiZzjRynijMD,Ustaz Haris,21,[],19,2023-03-29
6860,51jy98I9q9Nk1xyA0W4ZBg,21XbnrbEMUTZelIfoV12hC,J. Tillman,55117,[],29,2023-03-29
6862,55zHaL1bbnVwBeVDIF8v9w,3TkSKriI4EZmTxSFyzs0fd,Ardhito Pramono,982838,"['indonesian jazz', 'indonesian pop', 'jazz pop']",62,2023-03-29
6865,56UcBDMGMiDzbLilbuddxM,58FxAw8gQz34r2lewLrFZU,Nissa Sabyan,111483,['sholawat'],45,2023-03-29
6866,56UcBDMGMiDzbLilbuddxM,2lUOtL7ynpi6qacshqiA5m,Taufik Batisah,20497,"['classic malaysian pop', 'malaysian pop', 'singaporean pop']",31,2023-03-29
6870,5BPPlNliU7Ddz1uU20MQcG,20ml1U2ibB2HPnPpWrJIKT,Cryptic Slaughter,36446,"['crossover thrash', 'crust punk', 'hardcore punk', 'metal', 'old school thrash', 'thrash core', 'thrash metal']",28,2023-03-29
6872,5Ce88giAKr6fK4wj5wztGw,02m3zUZ22DsQCXQsjjSCwQ,Beat Fatigue,11602,['jamtronica'],32,2023-03-29
6874,5DowgjLju7riW4EXaZfdTZ,2KL7KDeEPo4rOiM94NaWrq,The Swallows,2926,['rhythm and blues'],22,2023-03-29
6876,5GHKtIzMv58arYqe6BUFHT,1SFgBn3VKdBuPao3H2ZlFV,Cruel Hand,35671,"['hardcore', 'melodic hardcore', 'straight edge']",32,2023-03-29
6878,5IH3g2BW7Jw5yRSMPyZTL4,0hmhv5CTaXOilOf0hGeIvN,Philip Stopford,1330,[],32,2023-03-29
6879,5IH3g2BW7Jw5yRSMPyZTL4,6euU6qXdcVXMg6a7iLtRKh,Caroline Halls,15,[],17,2023-03-29
6884,5KY4Km7rllwWovNNU8hhPt,6bYFkBNvayh3nGqxcPp7Sv,Ulver,149438,"['black metal', 'downtempo', 'norwegian black metal', 'norwegian metal', 'post-metal']",44,2023-03-29
6886,5LifmYrL4h8gqOnZrym65U,0sPEX6boGhIE9qWpzpSHET,LUANA,11424,[],46,2023-03-29
6888,5RfAoa1gKK9IK6ld25FaDj,1z5IeyRbd7iLgu1fpxFRLe,Tobias Hume,1222,['english renaissance'],24,2023-03-29
6894,5aBFkKoHQj5zQVJetH0FED,1bnxdcJP0Kn0EP2sBfd8Sn,Zikai,2580,[],36,2023-03-29
6902,5c3QWf4V3PstLfXqLyDmIy,0qEcNpLLGFZAnY9ceAZmjl,Veti Vera,604,[],20,2023-03-29
6904,5cR458T2K00QovnaTO8bSj,1YPZK8wRkpV1pyTD3OsgBh,War & Pierce,2353,[],27,2023-03-29
6908,5lkcOFg74hJxlmx6lXRpzs,4KJZRqeJdxhuaE9ZxYzDUr,黃宇哲,177,['chinese r&b'],21,2023-03-29
6911,5mgIUKH6IP5WiKL7QAJ8Qs,74s1TEUNSvw1oDuHbx8bNT,Vilde Frang,6430,['violin'],30,2023-03-29
6912,5mgIUKH6IP5WiKL7QAJ8Qs,0z6t3buywDCXXWpXnkmH7R,Jonathan Cohen,404,[],37,2023-03-29
6913,5mgIUKH6IP5WiKL7QAJ8Qs,7CZfCnmFRBPanhnBO1ZdMq,Arcangelo,427,[],27,2023-03-29
6918,5txAs013x0NbThNkjdmezD,5SLOTZhruJRRGgIRtTSPc5,Priscilla Chan,157600,"['c-pop', 'cantopop', 'classic cantopop']",49,2023-03-29
6920,5u87THoJXo4YgI7pxjwaqI,70sHURBVOq2rwWkmBpDxYa,Tiny Bradshaw,4177,"['jump blues', 'rhythm and blues']",24,2023-03-29
6930,63KLrIZRl03tY9fmsfvvLw,0tgaHqkU1p7QhBUIzKXVU9,The Marcus King Band,191273,"['blues rock', 'modern blues', 'modern blues rock', 'rock', 'roots rock']",55,2023-03-29
6932,63OqMoUP4Racq9holZo6dU,4XpPveeg7RuYS3CgLo75t9,Deafheaven,205560,"['atmospheric black metal', 'blackened screamo', 'blackgaze', 'dreamo', 'post-metal', 'usbm']",46,2023-03-29
6934,64WTR1Hs1TgzrkewozCTc1,4wXu0yhZX9vB4dZxzu3G7N,Lucas Figueiredo Santana,1063,[],32,2023-03-29
6938,6A00Xnn0qg12xjEzCLY22O,1dwrMJAKBiLlj0O4R791Xo,Evile,93387,"['metal', 'new wave of thrash metal', 'thrash metal']",37,2023-03-29
6942,6Bp14zQZMHbZGOSuTIHkyF,2VQmB7dgKLHJve0htcYfiQ,James Jackson Jazz Trio,1293,['background jazz'],52,2023-03-29
6948,6HC7B4m4j4TA7wR9XGTIXh,5w3hiAOQKr9glXE15H4A6e,Stella,1496,[],27,2023-03-29
6949,6HC7B4m4j4TA7wR9XGTIXh,3nqWfkB8tEeGxqYgwzg6U4,Ed Longo,1541,['neapolitan funk'],28,2023-03-29
6950,6HC7B4m4j4TA7wR9XGTIXh,6zNqQ0C7QYYzvmKjHiSh93,Alexandre Jaouën,8,[],18,2023-03-29
6951,6HC7B4m4j4TA7wR9XGTIXh,1evsIwC3jP7RkwFWmBiUIO,Nadir Bahouche,10,[],18,2023-03-29
6957,6I1HQ1fAggIDm17CXJo6aq,05te9cG7cEF5EuxU9JqnCk,Tyler Shelton,765,[],26,2023-03-29
6961,6ItjMOKNTO5JpkbfnDkJKv,0idaRQS8I2GsqPSPA5z5Mn,János Rolla,384,['hungarian classical performance'],38,2023-03-29
6963,6ItjMOKNTO5JpkbfnDkJKv,4OpmlNFluv2wUDzQeIgQDr,Franz Liszt Chamber Orchestra,2839,"['chamber orchestra', 'hungarian classical performance']",36,2023-03-29
6969,6N41BkrO2jEHjNS3zlXo45,11dABkjSoOjcP9p3TFSNRj,Jensen McRae,42519,"['gen z singer-songwriter', 'indie pop']",48,2023-03-29
6973,6NMY2CP95XrD8ZkecH8IXA,5Ppc0aChlO1gqw6s3yZNwN,Shaneeka Simon,73,[],19,2023-03-29
6976,6PAAYRbXQd9nPTz4vi7bIB,3LVPGE5jPPwtbGslx07YR0,Kishi Bashi,222158,"['chamber pop', 'metropopolis', 'shimmer pop', 'stomp and holler', 'stomp and whittle']",53,2023-03-29
6982,6TJOXAyqTtq6Xvk1qHoleJ,1MlkzLE28NFMVQZpydkBsq,Chantel 姚焯菲,5819,['hk-pop'],27,2023-03-29
6984,6VB4NISQyautyrBN1SGzgJ,6y7dRlvApiCjP12JrxWQjh,Ike Quebec,16478,"['bebop', 'bossa nova', 'hard bop', 'jazz', 'jazz saxophone']",49,2023-03-29
6986,6WuIVj9gYbIUWxx3Okglsg,5sCDbU8A7saSp1EgUwHFZj,The London Metropolitan Ensemble,209,[],19,2023-03-29
6988,6XDUR4yC5W8cBzwxun8ZZj,0BchEmsNc1BNnt1rzHkGD2,Bear Garden,3151,['experimental jazz'],36,2023-03-29
6990,6YquGNlW5KGhCwUWYz0vxr,07vycW8ICLf5hKb22PFWXw,Marcin Przybyłowicz,64170,"['orchestral soundtrack', 'video game music']",58,2023-03-29
6992,6ZafhodntQlhMfzHOwlmxw,3Mr0TsHv8DUbDBMEFW2L9T,Daniel Cardozo,81525,['cumbia villera'],52,2023-03-29
6994,6acVfTT8t66r4mXUzgOr4A,1WJ9VGSqU8kh2mVEe422hI,Enabler,9822,['chaotic hardcore'],21,2023-03-29
6996,6bK3YND4NEVYhjnLWo7YQ0,4GMCgqFCMeJa6e0y0M4w3u,Benjamin Sanz,110,[],20,2023-03-29
6998,6bcrgRF256yQ4gYd3dZXJN,16eM95zw2t0KRDniuNFKVt,Molly Lewis,13220,[],39,2023-03-29
7001,6dag1uzlGC4MLglRzwFO6k,3a5LC9P4JzYWSWo6npWQsw,Amber An,22865,"['mandopop', 'taiwan pop']",28,2023-03-29
7004,6hWHGG68ZARHuuNTUvW8vg,2dE5audbkV3o5cKxvM7lBD,Thornhill,86732,"['australian metalcore', 'australian post-hardcore', 'metalcore']",49,2023-03-29
7006,6iwNWeDUUZp666iXh6ykZD,3cNQyXzy5m2IL2qplegOSq,JESENN,2127,[],30,2023-03-29
7008,6jggSukBUaT5qS2AI9OhD3,0PNaqg1sztGjfjZcCpMSjm,Apiento,2101,[],24,2023-03-29
7009,6jggSukBUaT5qS2AI9OhD3,58yvqNWlojnwGYutd6bPJg,LX,1102,[],18,2023-03-29
7016,6mOmeSIqH8e5oMu4z4dg0m,3z1C31NkSQPWEFGkXCp3zx,Savage Hands,21311,"['american metalcore', 'gymcore', 'metalcore', 'post-screamo']",48,2023-03-29
7021,6nTD7S8Tb9DrK1FAZe9KTV,1cQDZ3vvObFtSUrCIxGig7,Miljon,2911,['stockholm indie'],28,2023-03-29
7024,6pWd9dkHmrR92kqSKFbRuw,0YLUOdFiedWIWBttlDAQeO,Joshua James,40032,['utah indie'],38,2023-03-29
7026,6tvSjlsN5Y37aTv4kJY6np,3gIWD9hK0VEhgsSrLu19PU,YN Jay,94194,"['flint hip hop', 'viral rap']",61,2023-03-29
7031,6uYPlED0KRKGhRVrOAQfov,1dLn9atu3IGUNdCc96zlbU,Kobba,29,[],19,2023-03-29
7034,6wITIFXjeyh2FOTvSENrfa,5ClJtuiNlr83ua45Dvpcf7,Santiago Cruz,993744,"['colombian pop', 'ecuadorian pop', 'latin pop']",59,2023-03-29
7038,71o5d6HO6CdRW899OkB0e1,4adNSdgdmFQ1vVIebJxwVt,Noflik,2775,"['lo-fi brasileiro', 'lo-fi jazzhop']",46,2023-03-29
7039,71o5d6HO6CdRW899OkB0e1,4QQM0xwh18KQeE0CrnSqyj,.multibeat,508,[],41,2023-03-29
7042,736rqYA7lM9lUzvimbUO13,5tcN4f1kT2KXbUelXPzjKK,Tiare,1331,[],31,2023-03-29
7044,75ZXx6ysguj5afBRtZ8tGR,2mGsLcgVJSfpUTgrMuPxt3,Snooky Pryor,15862,"['blues', 'chicago blues', 'electric blues', 'harmonica blues']",29,2023-03-29
7046,76Do68qtelIHgHFecvUZ0Y,3svbV9ROns7csbmy5yVLm4,Matteo Saggese,287,[],23,2023-03-29
7050,77j8ymzT23ZT1hnclyp5Xh,69JlpHslR9eFL9k4Ze403e,Reign Supreme,17973,"['chaotic hardcore', 'melodic hardcore', 'pennsylvania hardcore', 'straight edge']",27,2023-03-29
7052,782hLYcQPirQdGeNTqgGWz,6rUsAEYBTCzHDa98JsBwtW,Rey Pila,82921,"['indie rock mexicano', 'latin alternative', 'latin rock', 'metropopolis', 'mexican indie', 'mexican rock', 'rock en espanol']",44,2023-03-29
7054,791F0m4e4jyPSjVSIvp1iX,1q7sCl0vg0EcaFdRz0XDGg,Christine Fan,95407,"['mandopop', 'taiwan pop']",46,2023-03-29
7058,7B6qvkY9cVoly9GKIFRIFm,3UeFOb0UQEgIbRjYON9Xo2,張庭瑚,301,[],19,2023-03-29
7060,7D5rpFqTjSXrAmfw2fuk8d,4ysofssF3Jayfpuo5FBUKV,Achmad Albar,11026,"['classic indo pop', 'classic indonesian rock']",29,2023-03-29
7062,7D77gQ7oEOUks2pHwGad7M,4FreKg40BVDMPRLGeubyku,Samaria,37528,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']",43,2023-03-29
7064,7DGBZxhq9SbqPHc1iLZgx1,3vt8C5pqh2fk4KaXpfSvxk,張若凡RuoFan,12721,"['mandopop', 'taiwan pop']",39,2023-03-29
7065,7DGBZxhq9SbqPHc1iLZgx1,1rooHl1l35Hn4PoipbtuSJ,李哲言,119,[],25,2023-03-29
7068,7GDLNbnJv3jPK33rjHVB5s,6q735ykqC0BTEQ0skYQtkn,STRANGERS,2644,[],28,2023-03-29
7079,7KMwYTrekbo33VOKcXvx7y,59zdhVoWxSoHMc74n098Re,David Crosby,279877,"['cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter']",47,2023-03-29
7082,7KtbZxJU9ZdIyJJ4QMzx66,2n1YSv6tFmLxYalICWxOGv,Shinichi Atobe,25714,"['dub techno', 'float house', 'japanese electronic', 'japanese house', 'japanese techno', 'microhouse', 'outsider house']",28,2023-03-29
7084,7MRcgzjHn9S2QSub2W4eED,6MLsGkmMLs3wFwNRleDyeU,OKY,34458,[],36,2023-03-29
7092,7jGHXaUyrYUh1XJbQm8mMV,6rCZx04nawchlA7kTA0c9v,李宜柏PAULYBLEE,837,['chinese r&b'],32,2023-03-29
7094,7jQjPgtzLhJwDMRb23NF9f,42OynfArWdfEeCmkvUV4qC,Chaos Magic,7138,"['fallen angel', 'melodic metal', 'slayer', 'symphonic power metal']",23,2023-03-29
7095,7jQjPgtzLhJwDMRb23NF9f,3ujLgYPCCryc7HfFjxMM2S,Caterina Nix,371,[],23,2023-03-29
7098,7lXw3aiwRlxwwP9pOcyuZS,0isq0T851tBgpJagOHHYHQ,Skylar Gudasz,3081,['north carolina roots'],22,2023-03-29
7100,7mwfuAhF0DclPHLhKEyYdl,570vCzcespB48HIQyTbDO6,Bud Powell,98824,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz piano', 'stride']",47,2023-03-29
7102,7nRKMmuZnngrUrC5LOEhjk,4Eun8YBC7P0psGdIf0GRtl,Winter,16963,"['dreamo', 'garage psych', 'modern dream pop', 'nu gaze']",38,2023-03-29
7108,7pHfBvGfoyB62oYvAb9sDm,0Kfx3xYTsVxoa0RqiaXrJP,Wandra Restusiyan,39507,['lagu jawa'],38,2023-03-29
7110,7tPJRpGrQow5dUO1xJijy0,3GrqVz7V3Hd8gvfvUcR9wk,Jeremy Spencer,5181,['british blues'],35,2023-03-29
7112,7tyqpGsyDgCTL8EOcqhJt5,1cdxNUejlVcTwgWocqB3eF,Phobophilic,8292,"['cavernous death metal', 'post-doom metal', 'voidgaze']",25,2023-03-29
7114,7y2XV9uAnhqMAUAYhHklRP,5Vy1NbrZXTMTAGFa4Im6hN,Lost Society,67937,"['crossover thrash', 'finnish metal']",43,2023-03-29
7116,00Z7iLsR10x9y00gAZ2Nx3,6SmEyMlUWcw5nzD9YmCCRN,Lucio Francesco,61,[],28,2023-03-29
7119,01IfLAw67VFYpmB0lslHES,5FshA6iHVcvQYwaPafaWjO,Chiljalo,4126,[],23,2023-03-29
7122,04Hu59S0AzFUtE7nr6FA3H,46LH6chzwNfYqkt6AklmZk,Cosmic Nuit,205,[],31,2023-03-29
7124,04ri8jkQTdZu3zu8ZbKZE8,5Yc3oYPNlABAj17eZiNJqf,John Pizzarelli,23834,"['contemporary vocal jazz', 'jazz guitar', 'vocal jazz']",40,2023-03-29
7125,04ri8jkQTdZu3zu8ZbKZE8,11elWakIc74gxcI5tftMKc,John Pizzarelli Trio,433,[],21,2023-03-29
7128,0A1htQw9Sn33XA1cSqFS7j,3yp9yOOw145wizsNjq5IdG,Hélder Sequeira,274,[],24,2023-03-29
7132,0K32rol95QOdpWtg2G7msF,4KyULSYP9ZU6WBnUfvudjG,Frans Bak,3143,"['danish jazz', 'nordic soundtrack']",31,2023-03-29
7133,0K32rol95QOdpWtg2G7msF,4yz330P6Salzhk36BWmfgA,Jan Rørdam,112,[],24,2023-03-29
7136,0MC6K4FCW4kDZsNXVn994T,0r8v9ej0fnnyLhdF8YYz36,LoDub,9,[],33,2023-03-29
7138,0Oi6aHYgfr4COgmxDGwo8n,1i5mrAjdJZ6NHsruDGXVN1,ben the bird,15,[],19,2023-03-29
7140,0PIQvBuWoddhx30LnZenqI,38lJ5B9ZBk3zsRKEf3oG2R,Konteks,10290,"['chillhop', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop']",53,2023-03-29
7143,0QRnRAGO39PZNTb2CcxuZu,6dY8i34qqvAmPgYeOzHTO9,Sling Dilly,1430,[],51,2023-03-29
7146,0UROH815rGAihfICtdgk2r,4wGoZhMN4NyNoZqUgMxUxc,farewell,1440,"['focus beats', 'lo-fi jazzhop']",49,2023-03-29
7148,0VjZvP7Lr8Pkeq1v0QAkNt,3wvbWEn9z1AcCS2sGF5fgz,overthemoon,27,[],24,2023-03-29
7152,0WXuLZxRXOAYdS5xJrJiQD,1j2urkthF3dcGi8RVFlyuI,Carla Moses,247,[],25,2023-03-29
7154,0ansjnBkSFKDqlQ0KaTydJ,5yBVDQGDI58X71bTYrle3o,Kee Marcello,3308,"['swedish hard rock', 'swedish melodic rock']",24,2023-03-29
7155,0ansjnBkSFKDqlQ0KaTydJ,2kbBom27w5NJydUVB2SonR,Freddie Hultana,907,"['calming instrumental', 'chill guitar', 'focus']",26,2023-03-29
7164,0eRujTuQz5mwL54tcZrNKN,5kaRV3SU3XXy1q2CsLOfIl,Hisham Kharma,13678,"['arab electronic', 'egyptian alternative']",34,2023-03-29
7166,0ezINhl6gHC8dqWuJfr0Bc,3kizVBAyS6O8Ytp9z0H97k,Lake Kahn,0,[],19,2023-03-29
7168,0gIQviarG5RlZbvCxfpHKL,7H7kbnGiqnG8GYDtDALthl,Isato Nakagawa,10474,"['calming instrumental', 'fingerstyle', 'instrumental acoustic guitar', 'japanese guitar']",41,2023-03-29
7170,0gqETOpvyX2eAbcbfjjqGz,4RHvOz3KD1p3LmEEnpVN8a,Ivalu Karlsen,193,[],23,2023-03-29
7172,0k7UbZFOcNSebBda0H52rT,1JSPpoXFLcEG2WhYlvmHPJ,Yosi Horikawa,49385,"['abstract beats', 'japanese experimental', 'japanese idm']",35,2023-03-29
7174,0kewjdlSTKlF1GbBiXbfVc,3AGvwnXbUo9LoAU2P5qYHB,Deuter,96726,"['healing', 'meditation', 'new age']",56,2023-03-29
7178,0vycziPbYtlN1p3Zlzxs8J,2yS9Ixr0a7wHxb0dpEvc2j,Clifford,712,[],46,2023-03-29
7184,0y37rCh4vYvCNvzYnxGTKz,2zIhBOpUm3gKL6MOcuc657,KaspaHauser,999,['lo-fi jazzhop'],45,2023-03-29
7190,17vSg7KjpV5vHRYqlMcft7,6iWgfTsyBsH03H2XDrveyR,Bus Topp,45,[],24,2023-03-29
7192,19d1QBVkXuXV1kPhKSLOHI,4jFXN4wdytIr438neVQDKz,Vince Pope,2103,['british soundtrack'],26,2023-03-29
7204,1PwpHX9TXeeImQJlYGoxVm,7wJofd34ZURYOt5kFrCE9M,Opas,132,[],19,2023-03-29
