,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1493,0.58,0.905,4,-3.719,0,0.0352,0.00712,0.000106,0.203,0.407,122.953,audio_features,6Zp0OnaLtS9AjtK1jeC930,spotify:track:6Zp0OnaLtS9AjtK1jeC930,https://api.spotify.com/v1/tracks/6Zp0OnaLtS9AjtK1jeC930,https://api.spotify.com/v1/audio-analysis/6Zp0OnaLtS9AjtK1jeC930,200462,4
1494,0.876,0.669,11,-6.054,0,0.138,0.163,0.0,0.185,0.682,124.007,audio_features,00lNx0OcTJrS3MKHcB80HY,spotify:track:00lNx0OcTJrS3MKHcB80HY,https://api.spotify.com/v1/tracks/00lNx0OcTJrS3MKHcB80HY,https://api.spotify.com/v1/audio-analysis/00lNx0OcTJrS3MKHcB80HY,213947,4
1495,0.893,0.582,1,-7.529,1,0.0431,0.157,0.00558,0.102,0.459,126.044,audio_features,4xX7OsX8XTGWJgRxNNIaFT,spotify:track:4xX7OsX8XTGWJgRxNNIaFT,https://api.spotify.com/v1/tracks/4xX7OsX8XTGWJgRxNNIaFT,https://api.spotify.com/v1/audio-analysis/4xX7OsX8XTGWJgRxNNIaFT,188347,4
1496,0.627,0.679,4,-5.485,1,0.0327,0.159,0.0,0.349,0.493,129.967,audio_features,06KH78mmsvESwUgJzdNOEc,spotify:track:06KH78mmsvESwUgJzdNOEc,https://api.spotify.com/v1/tracks/06KH78mmsvESwUgJzdNOEc,https://api.spotify.com/v1/audio-analysis/06KH78mmsvESwUgJzdNOEc,212192,4
1497,0.872,0.361,7,-9.88,1,0.0609,0.283,0.00262,0.108,0.489,100.001,audio_features,0mQnLhHH5WwRc5gtnzLtK6,spotify:track:0mQnLhHH5WwRc5gtnzLtK6,https://api.spotify.com/v1/tracks/0mQnLhHH5WwRc5gtnzLtK6,https://api.spotify.com/v1/audio-analysis/0mQnLhHH5WwRc5gtnzLtK6,233247,4
1498,0.611,0.653,11,-4.183,0,0.17,0.42,0.0,0.165,0.92,210.002,audio_features,37xcWhVKQ99uuiA5Y4yapi,spotify:track:37xcWhVKQ99uuiA5Y4yapi,https://api.spotify.com/v1/tracks/37xcWhVKQ99uuiA5Y4yapi,https://api.spotify.com/v1/audio-analysis/37xcWhVKQ99uuiA5Y4yapi,204760,4
1499,0.916,0.815,0,-3.418,1,0.0495,0.386,6.34e-06,0.0765,0.577,120.032,audio_features,5BOZ4skcMubA0R6RD4zf64,spotify:track:5BOZ4skcMubA0R6RD4zf64,https://api.spotify.com/v1/tracks/5BOZ4skcMubA0R6RD4zf64,https://api.spotify.com/v1/audio-analysis/5BOZ4skcMubA0R6RD4zf64,195307,4
1500,0.425,0.257,4,-8.467,1,0.0321,0.968,0.0181,0.115,0.341,144.479,audio_features,6aG68QSwv0hgNTq90I2GOE,spotify:track:6aG68QSwv0hgNTq90I2GOE,https://api.spotify.com/v1/tracks/6aG68QSwv0hgNTq90I2GOE,https://api.spotify.com/v1/audio-analysis/6aG68QSwv0hgNTq90I2GOE,227507,4
1501,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
1502,0.505,0.741,8,-6.316,1,0.0354,0.213,8.26e-06,0.0787,0.239,91.025,audio_features,4GylZDT7adqIfVoPHyFb5X,spotify:track:4GylZDT7adqIfVoPHyFb5X,https://api.spotify.com/v1/tracks/4GylZDT7adqIfVoPHyFb5X,https://api.spotify.com/v1/audio-analysis/4GylZDT7adqIfVoPHyFb5X,242093,4
1503,0.818,0.572,1,-7.085,1,0.228,0.0717,0.0,0.101,0.236,139.968,audio_features,6iyp6udVpLuq3MCUulZT4h,spotify:track:6iyp6udVpLuq3MCUulZT4h,https://api.spotify.com/v1/tracks/6iyp6udVpLuq3MCUulZT4h,https://api.spotify.com/v1/audio-analysis/6iyp6udVpLuq3MCUulZT4h,188613,4
1504,0.579,0.808,2,-5.414,1,0.182,0.0174,0.0,0.284,0.679,183.92,audio_features,4aiLpwwZw5Ek9KkBMnt6Zu,spotify:track:4aiLpwwZw5Ek9KkBMnt6Zu,https://api.spotify.com/v1/tracks/4aiLpwwZw5Ek9KkBMnt6Zu,https://api.spotify.com/v1/audio-analysis/4aiLpwwZw5Ek9KkBMnt6Zu,244041,4
1505,0.572,0.797,5,-3.995,0,0.0483,0.064,0.0,0.105,0.252,135.006,audio_features,2Wr970IfovsSGnfkE08iMF,spotify:track:2Wr970IfovsSGnfkE08iMF,https://api.spotify.com/v1/tracks/2Wr970IfovsSGnfkE08iMF,https://api.spotify.com/v1/audio-analysis/2Wr970IfovsSGnfkE08iMF,204444,4
1506,0.766,0.948,0,-5.351,0,0.0634,0.205,0.144,0.0481,0.676,123.967,audio_features,4Kln4sYiZzemzfdbLXW00G,spotify:track:4Kln4sYiZzemzfdbLXW00G,https://api.spotify.com/v1/tracks/4Kln4sYiZzemzfdbLXW00G,https://api.spotify.com/v1/audio-analysis/4Kln4sYiZzemzfdbLXW00G,157208,4
1507,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,audio_features,3VTNVsTTu05dmTsVFrmGpK,spotify:track:3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,272467,4
1508,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
1509,0.68,0.913,5,-2.343,0,0.0844,0.00565,0.0,0.288,0.669,121.961,audio_features,1ZQnV7ePl8yXoLjPfhWE5L,spotify:track:1ZQnV7ePl8yXoLjPfhWE5L,https://api.spotify.com/v1/tracks/1ZQnV7ePl8yXoLjPfhWE5L,https://api.spotify.com/v1/audio-analysis/1ZQnV7ePl8yXoLjPfhWE5L,188707,4
1510,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,0U6Ga0VWSGq6iEE1AKkgO1,spotify:track:0U6Ga0VWSGq6iEE1AKkgO1,https://api.spotify.com/v1/tracks/0U6Ga0VWSGq6iEE1AKkgO1,https://api.spotify.com/v1/audio-analysis/0U6Ga0VWSGq6iEE1AKkgO1,226653,4
1511,0.673,0.813,5,-10.966,1,0.0445,0.153,2.87e-05,0.0547,0.896,91.786,audio_features,1D6nV9TPfMnWm7UdVsDVfI,spotify:track:1D6nV9TPfMnWm7UdVsDVfI,https://api.spotify.com/v1/tracks/1D6nV9TPfMnWm7UdVsDVfI,https://api.spotify.com/v1/audio-analysis/1D6nV9TPfMnWm7UdVsDVfI,390867,4
1512,0.504,0.509,8,-4.277,1,0.0278,0.535,0.0,0.0479,0.397,149.941,audio_features,12ZyM4hBEItwtlzs23Dy16,spotify:track:12ZyM4hBEItwtlzs23Dy16,https://api.spotify.com/v1/tracks/12ZyM4hBEItwtlzs23Dy16,https://api.spotify.com/v1/audio-analysis/12ZyM4hBEItwtlzs23Dy16,218333,4
1513,0.604,0.483,10,-7.217,1,0.0414,0.68,0.0,0.103,0.396,145.899,audio_features,3HgmWNk2YBRfh4NSdrCce2,spotify:track:3HgmWNk2YBRfh4NSdrCce2,https://api.spotify.com/v1/tracks/3HgmWNk2YBRfh4NSdrCce2,https://api.spotify.com/v1/audio-analysis/3HgmWNk2YBRfh4NSdrCce2,200787,4
1514,0.432,0.874,7,-5.558,1,0.0462,0.0732,6.14e-06,0.371,0.374,103.85,audio_features,0L9lXMXddmoBbBUeF7A9An,spotify:track:0L9lXMXddmoBbBUeF7A9An,https://api.spotify.com/v1/tracks/0L9lXMXddmoBbBUeF7A9An,https://api.spotify.com/v1/audio-analysis/0L9lXMXddmoBbBUeF7A9An,195195,4
1515,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
1516,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4
1517,0.594,0.971,1,-3.504,0,0.0452,0.0108,0.107,0.11,0.967,124.031,audio_features,2pex1RNUgi1FwVUTMnIQ1x,spotify:track:2pex1RNUgi1FwVUTMnIQ1x,https://api.spotify.com/v1/tracks/2pex1RNUgi1FwVUTMnIQ1x,https://api.spotify.com/v1/audio-analysis/2pex1RNUgi1FwVUTMnIQ1x,173807,4
1518,0.769,0.443,4,-10.857,0,0.0711,0.0103,0.358,0.106,0.589,125.976,audio_features,7K0IjUT3y2wGxqd6u5DrTs,spotify:track:7K0IjUT3y2wGxqd6u5DrTs,https://api.spotify.com/v1/tracks/7K0IjUT3y2wGxqd6u5DrTs,https://api.spotify.com/v1/audio-analysis/7K0IjUT3y2wGxqd6u5DrTs,154000,4
1519,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4
1520,0.668,0.792,8,-6.765,0,0.187,0.114,0.0,0.211,0.743,93.186,audio_features,5q04pZVJMn7W3NKwsU7FcR,spotify:track:5q04pZVJMn7W3NKwsU7FcR,https://api.spotify.com/v1/tracks/5q04pZVJMn7W3NKwsU7FcR,https://api.spotify.com/v1/audio-analysis/5q04pZVJMn7W3NKwsU7FcR,281907,4
1521,0.801,0.915,7,-6.8,1,0.167,0.0881,0.000338,0.0806,0.808,124.977,audio_features,4PXVZqZdzzfqFX39LS52b3,spotify:track:4PXVZqZdzzfqFX39LS52b3,https://api.spotify.com/v1/tracks/4PXVZqZdzzfqFX39LS52b3,https://api.spotify.com/v1/audio-analysis/4PXVZqZdzzfqFX39LS52b3,168000,4
1522,0.687,0.849,0,-4.111,1,0.0421,0.171,0.000127,0.0627,0.799,141.018,audio_features,5Odgb6uCWnL8U3Eb3ijLZj,spotify:track:5Odgb6uCWnL8U3Eb3ijLZj,https://api.spotify.com/v1/tracks/5Odgb6uCWnL8U3Eb3ijLZj,https://api.spotify.com/v1/audio-analysis/5Odgb6uCWnL8U3Eb3ijLZj,215453,4
1523,0.621,0.917,10,-4.368,0,0.157,0.182,0.00985,0.0904,0.368,121.912,audio_features,0EESsZAtCReBuGTncpPYBE,spotify:track:0EESsZAtCReBuGTncpPYBE,https://api.spotify.com/v1/tracks/0EESsZAtCReBuGTncpPYBE,https://api.spotify.com/v1/audio-analysis/0EESsZAtCReBuGTncpPYBE,185298,4
1524,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,audio_features,3NfxSdJnVdon1axzloJgba,spotify:track:3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/tracks/3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/audio-analysis/3NfxSdJnVdon1axzloJgba,216773,4
1525,0.526,0.931,6,-6.436,0,0.0473,0.0118,0.00182,0.0537,0.81,169.422,audio_features,3YMTNzrRktpHDsi6OrmZNO,spotify:track:3YMTNzrRktpHDsi6OrmZNO,https://api.spotify.com/v1/tracks/3YMTNzrRktpHDsi6OrmZNO,https://api.spotify.com/v1/audio-analysis/3YMTNzrRktpHDsi6OrmZNO,228520,4
1526,0.801,0.74,4,-4.861,0,0.0316,0.0276,2.96e-06,0.289,0.524,128.023,audio_features,5lyTvBqxtjyPray48fCWgj,spotify:track:5lyTvBqxtjyPray48fCWgj,https://api.spotify.com/v1/tracks/5lyTvBqxtjyPray48fCWgj,https://api.spotify.com/v1/audio-analysis/5lyTvBqxtjyPray48fCWgj,175312,4
1527,0.554,0.64,0,-7.587,1,0.187,0.341,0.0,0.108,0.641,160.009,audio_features,0DRKnh0BloxJHyhXkfbiX8,spotify:track:0DRKnh0BloxJHyhXkfbiX8,https://api.spotify.com/v1/tracks/0DRKnh0BloxJHyhXkfbiX8,https://api.spotify.com/v1/audio-analysis/0DRKnh0BloxJHyhXkfbiX8,250533,4
1528,0.683,0.745,7,-6.2,0,0.28,0.093,0.0,0.127,0.31,95.933,audio_features,0QvhWAa8Xxia8Efct2rv7x,spotify:track:0QvhWAa8Xxia8Efct2rv7x,https://api.spotify.com/v1/tracks/0QvhWAa8Xxia8Efct2rv7x,https://api.spotify.com/v1/audio-analysis/0QvhWAa8Xxia8Efct2rv7x,204800,4
1529,0.75,0.731,1,-5.05,0,0.0427,0.141,0.0,0.333,0.421,140.027,audio_features,3mUTbkV7xoVpoc4BWrGtlG,spotify:track:3mUTbkV7xoVpoc4BWrGtlG,https://api.spotify.com/v1/tracks/3mUTbkV7xoVpoc4BWrGtlG,https://api.spotify.com/v1/audio-analysis/3mUTbkV7xoVpoc4BWrGtlG,237493,4
1530,0.685,0.771,8,-4.416,1,0.127,0.0315,0.0,0.0539,0.688,142.114,audio_features,2mrNcVSW5DQaqKB1aZFCw8,spotify:track:2mrNcVSW5DQaqKB1aZFCw8,https://api.spotify.com/v1/tracks/2mrNcVSW5DQaqKB1aZFCw8,https://api.spotify.com/v1/audio-analysis/2mrNcVSW5DQaqKB1aZFCw8,186467,4
1531,0.518,0.748,0,-5.583,1,0.0579,0.204,0.0,0.107,0.377,149.963,audio_features,09DHBzgLgBFgV3lPeVpxV3,spotify:track:09DHBzgLgBFgV3lPeVpxV3,https://api.spotify.com/v1/tracks/09DHBzgLgBFgV3lPeVpxV3,https://api.spotify.com/v1/audio-analysis/09DHBzgLgBFgV3lPeVpxV3,209173,4
1532,0.734,0.779,7,-2.888,1,0.185,0.242,0.0,0.0873,0.517,127.954,audio_features,2FSEIUUQCopkIyBKps8A0E,spotify:track:2FSEIUUQCopkIyBKps8A0E,https://api.spotify.com/v1/tracks/2FSEIUUQCopkIyBKps8A0E,https://api.spotify.com/v1/audio-analysis/2FSEIUUQCopkIyBKps8A0E,179513,4
1533,0.604,0.541,0,-4.481,0,0.0385,0.664,0.0,0.11,0.357,76.025,audio_features,6Lb37KLW5QLATVZzRbzfBK,spotify:track:6Lb37KLW5QLATVZzRbzfBK,https://api.spotify.com/v1/tracks/6Lb37KLW5QLATVZzRbzfBK,https://api.spotify.com/v1/audio-analysis/6Lb37KLW5QLATVZzRbzfBK,182907,4
1534,0.495,0.7,0,-3.359,1,0.0323,0.147,0.0,0.0825,0.322,140.016,audio_features,24bQcZCyld3z0Narzj7h3W,spotify:track:24bQcZCyld3z0Narzj7h3W,https://api.spotify.com/v1/tracks/24bQcZCyld3z0Narzj7h3W,https://api.spotify.com/v1/audio-analysis/24bQcZCyld3z0Narzj7h3W,267853,3
1535,0.7,0.733,9,-5.88,1,0.0515,0.0525,0.0,0.118,0.718,96.05,audio_features,3SGYnEhg1vUHVlGnGdS6ed,spotify:track:3SGYnEhg1vUHVlGnGdS6ed,https://api.spotify.com/v1/tracks/3SGYnEhg1vUHVlGnGdS6ed,https://api.spotify.com/v1/audio-analysis/3SGYnEhg1vUHVlGnGdS6ed,225867,4
1536,0.712,0.86,11,-2.6,0,0.0761,0.0795,0.0,0.059,0.849,109.96,audio_features,5DKxQmzdX2B0HPYa0s7hNC,spotify:track:5DKxQmzdX2B0HPYa0s7hNC,https://api.spotify.com/v1/tracks/5DKxQmzdX2B0HPYa0s7hNC,https://api.spotify.com/v1/audio-analysis/5DKxQmzdX2B0HPYa0s7hNC,170000,4
1537,0.747,0.791,7,-4.324,1,0.151,0.29,0.0,0.406,0.415,115.034,audio_features,2ALJr1qNX1OgTPBHUGn98v,spotify:track:2ALJr1qNX1OgTPBHUGn98v,https://api.spotify.com/v1/tracks/2ALJr1qNX1OgTPBHUGn98v,https://api.spotify.com/v1/audio-analysis/2ALJr1qNX1OgTPBHUGn98v,272280,4
1538,0.703,0.767,2,-5.338,0,0.064,0.103,0.0,0.0956,0.165,143.953,audio_features,0nB7VgMGBTeOIO6LXwOvEJ,spotify:track:0nB7VgMGBTeOIO6LXwOvEJ,https://api.spotify.com/v1/tracks/0nB7VgMGBTeOIO6LXwOvEJ,https://api.spotify.com/v1/audio-analysis/0nB7VgMGBTeOIO6LXwOvEJ,187573,4
1539,0.653,0.847,11,-4.802,0,0.0415,0.00908,3.01e-06,0.0784,0.475,113.011,audio_features,0X9tZPTijGk3YfqFK6Jbal,spotify:track:0X9tZPTijGk3YfqFK6Jbal,https://api.spotify.com/v1/tracks/0X9tZPTijGk3YfqFK6Jbal,https://api.spotify.com/v1/audio-analysis/0X9tZPTijGk3YfqFK6Jbal,205480,4
1540,0.605,0.778,1,-6.024,1,0.275,0.0818,1.47e-06,0.125,0.506,95.134,audio_features,5gAn53AobW1fP2TSN0k52c,spotify:track:5gAn53AobW1fP2TSN0k52c,https://api.spotify.com/v1/tracks/5gAn53AobW1fP2TSN0k52c,https://api.spotify.com/v1/audio-analysis/5gAn53AobW1fP2TSN0k52c,231221,4
1541,0.692,0.801,1,-6.802,0,0.0826,0.0734,0.0,0.112,0.906,101.044,audio_features,7xQzdIWt6yhNW9TtIF7yZl,spotify:track:7xQzdIWt6yhNW9TtIF7yZl,https://api.spotify.com/v1/tracks/7xQzdIWt6yhNW9TtIF7yZl,https://api.spotify.com/v1/audio-analysis/7xQzdIWt6yhNW9TtIF7yZl,206806,4
1542,0.547,0.888,2,-5.524,1,0.0517,0.00962,9.75e-06,0.187,0.275,108.085,audio_features,7sh95K3HXkne9mVYDOIRWs,spotify:track:7sh95K3HXkne9mVYDOIRWs,https://api.spotify.com/v1/tracks/7sh95K3HXkne9mVYDOIRWs,https://api.spotify.com/v1/audio-analysis/7sh95K3HXkne9mVYDOIRWs,216387,4
1543,0.835,0.536,1,-8.645,0,0.0478,0.555,0.000386,0.111,0.107,104.989,audio_features,2LZwKxTPZLBCYjUhlogMZl,spotify:track:2LZwKxTPZLBCYjUhlogMZl,https://api.spotify.com/v1/tracks/2LZwKxTPZLBCYjUhlogMZl,https://api.spotify.com/v1/audio-analysis/2LZwKxTPZLBCYjUhlogMZl,195173,4
1544,0.625,0.763,0,-6.079,0,0.0531,0.0344,0.0,0.108,0.458,114.886,audio_features,7FRGklIgBTWeqqy4QyFFF6,spotify:track:7FRGklIgBTWeqqy4QyFFF6,https://api.spotify.com/v1/tracks/7FRGklIgBTWeqqy4QyFFF6,https://api.spotify.com/v1/audio-analysis/7FRGklIgBTWeqqy4QyFFF6,224120,4
1545,0.545,0.727,5,-4.298,1,0.0399,0.124,0.0,0.0936,0.209,137.896,audio_features,0p3x5S3Ay0sVUQhjebIxDb,spotify:track:0p3x5S3Ay0sVUQhjebIxDb,https://api.spotify.com/v1/tracks/0p3x5S3Ay0sVUQhjebIxDb,https://api.spotify.com/v1/audio-analysis/0p3x5S3Ay0sVUQhjebIxDb,196427,4
1546,0.692,0.717,0,-5.5,1,0.0713,0.0391,0.0,0.0947,0.616,96.259,audio_features,2S5H2pKuM6lgLC00VVKCZD,spotify:track:2S5H2pKuM6lgLC00VVKCZD,https://api.spotify.com/v1/tracks/2S5H2pKuM6lgLC00VVKCZD,https://api.spotify.com/v1/audio-analysis/2S5H2pKuM6lgLC00VVKCZD,181316,4
1547,0.616,0.845,0,-4.419,1,0.039,0.169,0.0,0.0976,0.208,94.985,audio_features,3sIEd8gIJiv38Np7XNuZGP,spotify:track:3sIEd8gIJiv38Np7XNuZGP,https://api.spotify.com/v1/tracks/3sIEd8gIJiv38Np7XNuZGP,https://api.spotify.com/v1/audio-analysis/3sIEd8gIJiv38Np7XNuZGP,214293,4
1548,0.592,0.777,10,-5.292,0,0.192,0.234,0.0,0.107,0.342,127.987,audio_features,00ZvHVUdHcZNAwxGSKTGCk,spotify:track:00ZvHVUdHcZNAwxGSKTGCk,https://api.spotify.com/v1/tracks/00ZvHVUdHcZNAwxGSKTGCk,https://api.spotify.com/v1/audio-analysis/00ZvHVUdHcZNAwxGSKTGCk,245198,4
1549,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,audio_features,3S0OXQeoh0w6AY8WQVckRW,spotify:track:3S0OXQeoh0w6AY8WQVckRW,https://api.spotify.com/v1/tracks/3S0OXQeoh0w6AY8WQVckRW,https://api.spotify.com/v1/audio-analysis/3S0OXQeoh0w6AY8WQVckRW,242947,4
1550,0.769,0.932,5,-3.812,0,0.0517,0.0242,3.39e-06,0.109,0.768,128.103,audio_features,3FiGmkrMnAQeRRf8FwdnSq,spotify:track:3FiGmkrMnAQeRRf8FwdnSq,https://api.spotify.com/v1/tracks/3FiGmkrMnAQeRRf8FwdnSq,https://api.spotify.com/v1/audio-analysis/3FiGmkrMnAQeRRf8FwdnSq,147213,4
1551,0.587,0.616,8,-6.578,1,0.0388,0.653,0.0,0.0976,0.326,129.769,audio_features,4ykkHvzEE45AlcUq6vkVW6,spotify:track:4ykkHvzEE45AlcUq6vkVW6,https://api.spotify.com/v1/tracks/4ykkHvzEE45AlcUq6vkVW6,https://api.spotify.com/v1/audio-analysis/4ykkHvzEE45AlcUq6vkVW6,209400,4
1552,0.526,0.909,3,-3.328,1,0.0347,0.00894,0.00302,0.106,0.32,129.967,audio_features,2ipc1OACP7BEltKn0g3t7C,spotify:track:2ipc1OACP7BEltKn0g3t7C,https://api.spotify.com/v1/tracks/2ipc1OACP7BEltKn0g3t7C,https://api.spotify.com/v1/audio-analysis/2ipc1OACP7BEltKn0g3t7C,264360,4
1553,0.543,0.506,5,-7.648,1,0.0473,0.253,0.0,0.0975,0.183,140.069,audio_features,1WpAmvXAlHCUqn6Nnp8Op6,spotify:track:1WpAmvXAlHCUqn6Nnp8Op6,https://api.spotify.com/v1/tracks/1WpAmvXAlHCUqn6Nnp8Op6,https://api.spotify.com/v1/audio-analysis/1WpAmvXAlHCUqn6Nnp8Op6,213347,4
1554,0.688,0.656,0,-5.487,0,0.0757,0.288,0.0,0.12,0.57,111.043,audio_features,2NTxalkIR7Yz1nl5iIFWAz,spotify:track:2NTxalkIR7Yz1nl5iIFWAz,https://api.spotify.com/v1/tracks/2NTxalkIR7Yz1nl5iIFWAz,https://api.spotify.com/v1/audio-analysis/2NTxalkIR7Yz1nl5iIFWAz,264971,4
1555,0.732,0.871,1,-3.626,1,0.172,0.145,0.0,0.0567,0.931,158.052,audio_features,1ta2S3gzMhDEm4zXj1CMF6,spotify:track:1ta2S3gzMhDEm4zXj1CMF6,https://api.spotify.com/v1/tracks/1ta2S3gzMhDEm4zXj1CMF6,https://api.spotify.com/v1/audio-analysis/1ta2S3gzMhDEm4zXj1CMF6,160880,4
1556,0.542,0.745,0,-5.239,1,0.0378,0.206,0.0,0.346,0.418,95.027,audio_features,2yR9f2F7U1F9QIzDGrHeoS,spotify:track:2yR9f2F7U1F9QIzDGrHeoS,https://api.spotify.com/v1/tracks/2yR9f2F7U1F9QIzDGrHeoS,https://api.spotify.com/v1/audio-analysis/2yR9f2F7U1F9QIzDGrHeoS,149893,4
1557,0.408,0.651,4,-5.208,1,0.06,0.0345,0.0,0.221,0.226,115.647,audio_features,3z5eL4hQXaBWxSWZUTwI4e,spotify:track:3z5eL4hQXaBWxSWZUTwI4e,https://api.spotify.com/v1/tracks/3z5eL4hQXaBWxSWZUTwI4e,https://api.spotify.com/v1/audio-analysis/3z5eL4hQXaBWxSWZUTwI4e,169520,4
1558,0.603,0.822,11,-4.95,0,0.126,0.276,0.0,0.163,0.793,163.941,audio_features,7yJZlPui7PYh2L9UXmtQWc,spotify:track:7yJZlPui7PYh2L9UXmtQWc,https://api.spotify.com/v1/tracks/7yJZlPui7PYh2L9UXmtQWc,https://api.spotify.com/v1/audio-analysis/7yJZlPui7PYh2L9UXmtQWc,198293,4
1559,0.754,0.789,0,-4.922,1,0.0616,0.347,0.0,0.195,0.927,81.518,audio_features,2bFMtSORVWad3HuNNuTl7T,spotify:track:2bFMtSORVWad3HuNNuTl7T,https://api.spotify.com/v1/tracks/2bFMtSORVWad3HuNNuTl7T,https://api.spotify.com/v1/audio-analysis/2bFMtSORVWad3HuNNuTl7T,231107,4
1560,0.81,0.67,10,-5.506,0,0.0585,0.0564,0.0,0.0832,0.337,116.043,audio_features,5qllPTmhbWY72bCzuNqBbK,spotify:track:5qllPTmhbWY72bCzuNqBbK,https://api.spotify.com/v1/tracks/5qllPTmhbWY72bCzuNqBbK,https://api.spotify.com/v1/audio-analysis/5qllPTmhbWY72bCzuNqBbK,219213,4
1561,0.35,0.455,7,-6.259,1,0.0325,0.286,0.0,0.0702,0.381,94.286,audio_features,0R73O4mqSPv5dYnYug30LB,spotify:track:0R73O4mqSPv5dYnYug30LB,https://api.spotify.com/v1/tracks/0R73O4mqSPv5dYnYug30LB,https://api.spotify.com/v1/audio-analysis/0R73O4mqSPv5dYnYug30LB,272053,3
1562,0.753,0.846,2,-6.846,1,0.0936,0.193,0.0,0.29,0.636,147.871,audio_features,7GfXjqXD9aBvDoBdZ7EwPH,spotify:track:7GfXjqXD9aBvDoBdZ7EwPH,https://api.spotify.com/v1/tracks/7GfXjqXD9aBvDoBdZ7EwPH,https://api.spotify.com/v1/audio-analysis/7GfXjqXD9aBvDoBdZ7EwPH,205126,4
1563,0.471,0.628,2,-6.197,0,0.187,0.269,0.0,0.195,0.19,129.996,audio_features,7jUJ2RmT4PFHHq4goMWqm3,spotify:track:7jUJ2RmT4PFHHq4goMWqm3,https://api.spotify.com/v1/tracks/7jUJ2RmT4PFHHq4goMWqm3,https://api.spotify.com/v1/audio-analysis/7jUJ2RmT4PFHHq4goMWqm3,212640,4
1564,0.712,0.472,0,-12.245,0,0.0725,0.72,0.0,0.0557,0.407,95.117,audio_features,6HVink8pF0sKYvIbxptsqO,spotify:track:6HVink8pF0sKYvIbxptsqO,https://api.spotify.com/v1/tracks/6HVink8pF0sKYvIbxptsqO,https://api.spotify.com/v1/audio-analysis/6HVink8pF0sKYvIbxptsqO,207250,4
1565,0.766,0.523,7,-7.063,1,0.0536,0.0107,0.0,0.389,0.213,123.976,audio_features,40g6acaJbJWKeU707y9pNg,spotify:track:40g6acaJbJWKeU707y9pNg,https://api.spotify.com/v1/tracks/40g6acaJbJWKeU707y9pNg,https://api.spotify.com/v1/audio-analysis/40g6acaJbJWKeU707y9pNg,218710,4
1566,0.694,0.863,7,-3.881,1,0.0446,0.331,0.0,0.111,0.373,127.96,audio_features,4vlmiFfNIgdfuQJcIgIYhk,spotify:track:4vlmiFfNIgdfuQJcIgIYhk,https://api.spotify.com/v1/tracks/4vlmiFfNIgdfuQJcIgIYhk,https://api.spotify.com/v1/audio-analysis/4vlmiFfNIgdfuQJcIgIYhk,218733,4
